key,year,name,time,state,country,district,start_date,end_date,type,week,offseason,video,status,current_match,qual_matches,epa_max,epa_top8,epa_top24,epa_mean,epa_sd,epa_acc,epa_mse,rp_1_acc,rp_1_mse,rp_2_acc,rp_2_mse
2017rsr,2017,Red Stick Rumble,1503633600,LA,USA,NULL,2017-08-25,2017-08-26,99,9,t,NULL,Completed,49,32,123.43,78.78,19.28,69.26,26.79,0.6327,0.2248,NULL,NULL,NULL,NULL
2017scmb,2017,Palmetto Regional,1488344400,SC,USA,NULL,2017-03-01,2017-03-04,0,1,f,NULL,Completed,101,83,134.54,84.42,64.67,58.57,26.62,0.7228,0.1755,1,0,1,0
2017scriw,2017,SCRIW (South Carolina Robotics Invitational & Workshops),1507953600,SC,USA,NULL,2017-10-14,2017-10-14,99,9,t,NULL,Completed,32,25,121.04,90.15,25.17,72.37,26.38,0.6875,0.209,NULL,NULL,NULL,NULL
2017tes,2017,Tesla Division,1493179200,MO,USA,NULL,2017-04-26,2017-04-29,3,8,f,https://www.twitch.tv/FIRSTInspires_Tesla,Completed,134,114,136.82,119.35,104.57,95.06,20.19,0.6418,0.2047,0.6974,0.2121,0.9386,0.0456
2017tnkn,2017,Smoky Mountains Regional,1490155200,TN,USA,NULL,2017-03-22,2017-03-25,0,4,f,https://www.youtube.com/watch?v=SYHous5C6-s,Completed,97,80,127.65,99.9,83.87,77.74,22.99,0.7113,0.1837,0.9938,0.0062,1,0
2017tur,2017,Turing Division,1492574400,TX,USA,NULL,2017-04-19,2017-04-22,3,8,f,https://www.twitch.tv/FIRSTInspires_Turing,Completed,128,112,124.56,113.8,96.1,90.25,17.65,0.6484,0.2315,0.6875,0.2632,0.9509,0.047
2017txda,2017,Dallas Regional,1488949200,TX,USA,NULL,2017-03-08,2017-03-11,0,2,f,https://www.youtube.com/watch?v=GQprdTLptKQ,Completed,88,72,116.37,87.45,60.42,58.75,26.67,0.625,0.1986,1,0,1,0
2017txho,2017,Lone Star Central Regional,1489550400,TX,USA,NULL,2017-03-15,2017-03-18,0,3,f,https://www.youtube.com/watch?v=oD3Y79OmBl8,Completed,84,69,139.14,91.41,60.85,63.5,26.75,0.619,0.2043,0.9928,0.0072,0.9348,0.0566
2017txlu,2017,Hub City Regional,1488344400,TX,USA,NULL,2017-03-01,2017-03-04,0,1,f,NULL,Completed,102,83,128.22,80.25,49.21,55.57,27.94,0.6176,0.2185,1,0,0.994,0.0059
2017txntx,2017,North Texas Tournament of Robots,1507348800,TX,USA,NULL,2017-10-07,2017-10-08,99,9,t,https://www.youtube.com/watch?v=X2o1_ujQCVk,Completed,44,25,149.5,86.7,41.99,77.46,29.32,0.6136,0.2366,NULL,NULL,NULL,NULL
2017txri,2017,Texas Robotics Invitational,1498881600,TX,USA,NULL,2017-07-01,2017-07-01,99,9,t,https://www.youtube.com/watch?v=cG8MXcL3XEU,Completed,53,37,147.22,106.32,81.31,87.56,25.08,0.5849,0.2157,NULL,NULL,NULL,NULL
2017txrm,2017,The Remix,1510376400,TX,USA,NULL,2017-11-11,2017-11-11,99,9,t,https://www.youtube.com/watch?v=djVgrIXTvAQ,Completed,44,27,147.22,106.06,71.84,83.32,27,0.5227,0.2992,NULL,NULL,NULL,NULL
2017txrr,2017,Texas Robot Roundup,1501214400,TX,USA,NULL,2017-07-28,2017-07-29,99,9,t,https://www.youtube.com/watch?v=S6uZBwXqG4A,Completed,60,44,127.64,90.22,39.06,82.4,24.26,0.7333,0.1921,NULL,NULL,NULL,NULL
2017txsa,2017,Alamo Regional,1491364800,TX,USA,NULL,2017-04-05,2017-04-08,0,6,f,https://www.twitch.tv/alamofirstfrc,Completed,99,80,106.53,89.43,66.12,64.75,23.45,0.6364,0.2006,1,0,1,0
2017txsc,2017,Texas UIL State Championship,1495166400,TX,USA,NULL,2017-05-19,2017-05-20,99,9,t,https://www.twitch.tv/firstintexasevents,Completed,57,43,149.5,109.08,78.14,93.25,23.93,0.6667,0.1941,NULL,NULL,NULL,NULL
2017txwa,2017,Brazos Valley Regional,1490846400,TX,USA,NULL,2017-03-30,2017-04-02,0,5,f,https://www.twitch.tv/brazosfirstfrc,Completed,94,76,124.34,95.53,69.63,71.89,26.56,0.6383,0.2184,0.9408,0.0585,1,0
2017txwo,2017,Lone Star North Regional,1490846400,TX,USA,NULL,2017-03-30,2017-04-02,0,5,f,https://www.youtube.com/watch?v=EAhccnK7vGg,Completed,78,61,126.01,102.79,60.7,78.01,25.56,0.7436,0.1884,0.8607,0.136,0.9918,0.0081
2017utwv,2017,Utah Regional,1488949200,UT,USA,NULL,2017-03-08,2017-03-11,0,2,f,NULL,Completed,94,80,151.12,89.49,63.39,64.81,26.12,0.7447,0.1865,1,0,0.9875,0.0123
2017vabla,2017,CHS District - Southwest Virginia Event,1488517200,VA,USA,chs,2017-03-03,2017-03-05,1,1,f,NULL,Completed,82,64,95.86,69.11,45.97,51.55,20.99,0.5732,0.2297,1,0,1,0
2017vagle,2017,CHS District - Central Virginia Event,1490328000,VA,USA,chs,2017-03-24,2017-03-26,1,4,f,NULL,Completed,93,74,123.68,94.21,67.65,76.43,20.84,0.6237,0.1932,0.973,0.0268,1,0
2017vahay,2017,CHS District - Northern Virginia Event sponsored by Bechtel,1488517200,VA,USA,chs,2017-03-03,2017-03-05,1,1,f,NULL,Completed,94,78,106,73.58,51.11,58.12,22.37,0.6702,0.201,0.9936,0.0064,0.9936,0.0064
2017vamars,2017,Mid-Atlantic Robotics Showdown,1507348800,VA,USA,NULL,2017-10-07,2017-10-07,99,9,t,NULL,Completed,23,20,106.04,66.12,NULL,69.59,21.9,0.6087,0.2603,NULL,NULL,NULL,NULL
2017vapor,2017,CHS District - Hampton Roads Event sponsored by Newport News Shipbuilding,1489723200,VA,USA,chs,2017-03-17,2017-03-19,1,3,f,NULL,Completed,75,56,101.71,82.3,43.13,62.75,21.4,0.64,0.2012,1,0,1,0
2017varr,2017,Rumble in the Roads,1509768000,VA,USA,NULL,2017-11-04,2017-11-04,99,9,t,https://www.youtube.com/watch?v=uxo2FdzPpjY,Completed,44,28,122.77,93.73,42.85,78.19,24.05,0.5455,0.2335,NULL,NULL,NULL,NULL
2017waahs,2017,PNW District - Auburn Event,1490932800,WA,USA,pnw,2017-03-31,2017-04-02,1,5,f,https://www.twitch.tv/firstwa_blue,Completed,87,70,117.03,97.35,62.05,76.01,22.97,0.6322,0.2402,0.9214,0.0774,0.9857,0.0142
2017waamv,2017,PNW District - Auburn Mountainview Event,1488517200,WA,USA,pnw,2017-03-03,2017-03-05,1,1,f,NULL,Completed,97,80,91.19,80.33,55.81,59,21.83,0.6289,0.1856,1,0,1,0
2017waell,2017,PNW District - Central Washington University Event,1489636800,WA,USA,pnw,2017-03-16,2017-03-18,1,3,f,https://www.twitch.tv/firstwa_red,Completed,93,76,114.4,87.72,57.07,69.17,22.86,0.7097,0.201,1,0,1,0
2017wagg,2017,Washington Girls Generation,1509163200,WA,USA,NULL,2017-10-28,2017-10-28,99,9,t,https://www.twitch.tv/firstinspires1,Completed,49,42,127.53,104.43,84.14,88.27,17.92,0.5306,0.2469,NULL,NULL,NULL,NULL
2017wamou,2017,PNW District - Mount Vernon Event,1489723200,WA,USA,pnw,2017-03-17,2017-03-19,1,3,f,https://www.twitch.tv/firstwa_blue,Completed,73,56,123.08,85.58,49.13,73.57,23.96,0.6849,0.2113,0.9643,0.0351,1,0
2017wapp,2017,Peak Performance,1506139200,WA,USA,NULL,2017-09-23,2017-09-23,99,9,t,https://www.twitch.tv/firstwa_red,Completed,44,28,127.53,105.11,75.99,93.91,15.79,0.7727,0.1904,NULL,NULL,NULL,NULL
2017wasno,2017,PNW District - Glacier Peak Event,1490328000,WA,USA,pnw,2017-03-24,2017-03-26,1,4,f,https://www.twitch.tv/firstwa_blue,Completed,97,80,117.08,98.43,74.93,80.5,21.11,0.6082,0.2085,0.9563,0.0428,1,0
2017waspo,2017,PNW District - West Valley Event,1488430800,WA,USA,pnw,2017-03-02,2017-03-04,1,1,f,https://www.twitch.tv/firstwa_red,Completed,75,60,95.06,62.59,31.65,50.22,21.23,0.6133,0.2295,0.9917,0.0083,1,0
2017week0,2017,Week 0,1487394000,NH,USA,NULL,2017-02-18,2017-02-18,100,0,t,https://www.twitch.tv/firstinspires,Completed,11,15,118.88,70.17,51.46,63.93,15.97,0.6364,0.2648,NULL,NULL,NULL,NULL
2017wila,2017,Seven Rivers Regional,1491969600,WI,USA,NULL,2017-04-12,2017-04-15,0,7,f,https://www.twitch.tv/firstupdatesnow,Completed,100,85,160.01,109.1,88.13,86.26,21.63,0.64,0.1992,0.9294,0.0674,0.9529,0.0508
2017wimi,2017,Wisconsin Regional,1490155200,WI,USA,NULL,2017-03-22,2017-03-25,0,4,f,https://www.twitch.tv/wisconsin_frc,Completed,109,90,134.13,107.57,81.87,81.9,21.81,0.6422,0.2206,0.9389,0.0604,1,0
2017wiwi,2017,Where is Wolcott Invitational,1497067200,CT,USA,NULL,2017-06-10,2017-06-10,99,9,t,https://www.twitch.tv/teammax1071,Completed,45,28,147.1,93.33,36.05,82.56,23.18,0.7111,0.1815,NULL,NULL,NULL,NULL
2017wmri,2017,West Michigan Robotics Invitational ,1509163200,MI,USA,NULL,2017-10-28,2017-10-28,99,9,t,NULL,Completed,47,32,132.83,106.35,84.98,91.9,17.8,0.6596,0.2316,NULL,NULL,NULL,NULL
2018abca,2018,Canadian Rockies Regional,1522814400,AB,Canada,NULL,2018-04-04,2018-04-07,0,6,f,https://www.twitch.tv/firstroboticssociety,Completed,85,70,224.2,94.78,49.88,77.93,54.48,0.7412,0.1668,0.7143,0.1984,0.9071,0.058
2018alhu,2018,Rocket City Regional,1521000000,AL,USA,NULL,2018-03-14,2018-03-17,0,3,f,https://www.twitch.tv/firstinspires9,Completed,96,79,184.5,123.58,60.25,70.63,45.02,0.7396,0.1784,0.6519,0.2234,0.9747,0.0252
2018arc,2018,Archimedes Division,1524628800,MI,USA,NULL,2018-04-25,2018-04-28,3,8,f,https://www.twitch.tv/firstinspires_archimedes,Completed,130,114,265.41,186.12,148.68,130.05,47.52,0.7231,0.1922,0.8333,0.1341,0.75,0.1742
2018arli,2018,Arkansas Rock City Regional,1520398800,AR,USA,NULL,2018-03-07,2018-03-10,0,2,f,https://www.twitch.tv/firstinspires1,Completed,108,92,224.82,140.17,70.67,75.86,47.5,0.6759,0.202,0.712,0.1903,0.9783,0.0191
2018aroz,2018,Ozark Mountain Brawl,1538107200,AR,USA,NULL,2018-09-28,2018-09-29,99,9,t,https://www.twitch.tv/breakaway3937,Completed,24,24,209.56,112.11,0,87.19,49.07,0.9167,0.1053,NULL,NULL,NULL,NULL
2018audd,2018,Duel Down Under,1532664000,NULL,Australia,NULL,2018-07-27,2018-07-29,99,9,t,https://www.youtube.com/watch?v=rXP6Vz9-Jjg,Completed,75,59,234.39,103.21,61.35,76.37,45.28,0.7067,0.2171,NULL,NULL,NULL,NULL
2018ausc,2018,Southern Cross Regional,1520658000,NULL,Australia,NULL,2018-03-10,2018-03-13,0,2,f,https://www.twitch.tv/frcau1,Completed,80,65,214.72,100.92,38.72,74.85,50.48,0.775,0.1579,0.6308,0.2181,0.9846,0.0145
2018ausp,2018,South Pacific Regional,1521172800,NULL,Australia,NULL,2018-03-16,2018-03-18,0,3,f,https://www.twitch.tv/frcau1,Completed,87,72,221.89,104.03,45.11,66.46,54.34,0.7816,0.1552,0.7153,0.2002,0.9306,0.0651
2018azfl,2018,Arizona North Regional,1520398800,AZ,USA,NULL,2018-03-07,2018-03-10,0,2,f,https://www.twitch.tv/firstinspires11,Completed,106,90,279.47,137.96,91.47,85.29,50.72,0.7264,0.1779,0.6722,0.1996,0.9444,0.0446
2018azpx,2018,Arizona West Regional,1522814400,AZ,USA,NULL,2018-04-04,2018-04-07,0,6,f,https://www.twitch.tv/firstinspires9,Completed,100,84,174.11,125.28,51.7,70.09,46.79,0.7,0.1958,0.75,0.1736,0.9762,0.0226
2018aztem,2018,Sanghi Foundation FIRST Robotics Competition Arizona State Championship,1539403200,AZ,USA,NULL,2018-10-13,2018-10-13,99,9,t,https://www.twitch.tv/azfirststream,Completed,45,39,253.68,130.63,55.8,103.86,54.9,0.7556,0.1506,NULL,NULL,NULL,NULL
2018bc,2018,BattleCry 19,1526616000,MA,USA,NULL,2018-05-18,2018-05-20,99,9,t,https://www.twitch.tv/nefirst_red,Completed,94,80,259.1,165.25,119.16,107.11,53.11,0.7872,0.1605,NULL,NULL,NULL,NULL
2018bcvi,2018,Canadian Pacific Regional,1520913600,BC,Canada,NULL,2018-03-13,2018-03-16,0,3,f,NULL,Completed,77,60,217.27,87.66,29.26,72.25,51.47,0.7662,0.1692,0.8083,0.1481,1,0.0005
2018bt,2018,Beantown Blitz,1538798400,MA,USA,NULL,2018-10-06,2018-10-06,99,9,t,https://www.twitch.tv/firstupdatesnow,Completed,20,26,254.95,115.34,NULL,109.29,66.25,0.75,0.1649,NULL,NULL,NULL,NULL
2018caav,2018,Aerospace Valley Regional,1522814400,CA,USA,NULL,2018-04-04,2018-04-07,0,6,f,https://www.twitch.tv/firstinspires11,Completed,94,78,216.17,128.35,67.23,92.19,55.49,0.7128,0.193,0.6667,0.213,0.8526,0.1116
2018cabb,2018,Battle at the Border,1540008000,CA,USA,NULL,2018-10-20,2018-10-20,99,9,t,https://www.youtube.com/watch?v=wM3ge228KTE,Completed,39,24,231.33,138.36,61.35,94.81,47.94,0.7179,0.1904,NULL,NULL,NULL,NULL
2018cabl,2018,Beach Blitz,1539316800,CA,USA,NULL,2018-10-12,2018-10-14,99,9,t,https://www.twitch.tv/robosportsnetwork,Completed,76,60,240.74,164.31,96.66,121.56,53.91,0.6579,0.2057,NULL,NULL,NULL,NULL
2018cacc,2018,Capital City Classic,1540526400,CA,USA,NULL,2018-10-26,2018-10-28,99,9,t,https://www.twitch.tv/robosportsnetwork,Completed,80,66,291.19,118.1,76.64,90.99,61.59,0.775,0.152,NULL,NULL,NULL,NULL
2018cacg,2018,CalGames,1538712000,CA,USA,NULL,2018-10-05,2018-10-06,99,9,t,https://www.youtube.com/watch?v=0142_wqHNcM,Completed,58,42,172.19,111.46,60.09,79.72,41.76,0.6207,0.2251,NULL,NULL,NULL,NULL
2018cada,2018,Sacramento Regional,1521604800,CA,USA,NULL,2018-03-21,2018-03-24,0,4,f,https://www.twitch.tv/firstinspires13,Completed,105,87,266.32,131.81,91.42,79.75,45.62,0.6857,0.2021,0.6724,0.2161,0.954,0.0305
2018cafr,2018,Central Valley Regional,1522900800,CA,USA,NULL,2018-04-05,2018-04-08,0,6,f,https://www.twitch.tv/firstinspires13,Completed,109,94,272.11,120.89,80.57,84,58.38,0.8349,0.13,0.6543,0.2347,0.9521,0.0397
2018cair,2018,Orange County Regional,1521604800,CA,USA,NULL,2018-03-21,2018-03-24,0,4,f,https://www.twitch.tv/firstinspires11,Completed,102,87,208.26,127.42,68.02,71.92,51.17,0.7353,0.1623,0.7644,0.1452,0.9425,0.0483
2018capo,2018,Los Angeles Regional,1521000000,CA,USA,NULL,2018-03-14,2018-03-17,0,3,f,https://www.twitch.tv/firstinspires11,Completed,96,81,206.8,132.34,70.61,71.47,48.42,0.7708,0.1707,0.8457,0.1241,0.9691,0.0297
2018cars,2018,Carson Division,1524628800,MI,USA,NULL,2018-04-25,2018-04-28,3,8,f,https://www.twitch.tv/firstinspires_carson,Completed,131,114,233.29,195.54,153.75,137.31,47.55,0.7328,0.1718,0.8728,0.1088,0.6798,0.21
2018carv,2018,Carver Division,1524024000,TX,USA,NULL,2018-04-18,2018-04-21,3,8,f,https://www.twitch.tv/firstinspires_carver,Completed,131,114,251.25,168.14,143.04,111.42,51.57,0.7634,0.155,0.7149,0.1988,0.807,0.1412
2018casd,2018,San Diego Regional presented by Qualcomm,1520398800,CA,USA,NULL,2018-03-07,2018-03-10,0,2,f,https://www.twitch.tv/firstinspires13,Completed,104,88,224.96,135.11,87.06,75.95,43.83,0.6731,0.198,0.6705,0.2249,0.9545,0.0406
2018casf,2018,San Francisco Regional,1521086400,CA,USA,NULL,2018-03-15,2018-03-18,0,3,f,https://www.twitch.tv/firstinspires13,Completed,87,72,197.76,114.81,66.28,80.09,45.67,0.7586,0.1799,0.75,0.1846,0.9722,0.0245
2018casj,2018,Silicon Valley Regional,1522209600,CA,USA,NULL,2018-03-28,2018-03-31,0,5,f,https://www.twitch.tv/firstinspires9,Completed,105,90,298.1,145.13,77.57,81.78,56.01,0.7905,0.1413,0.6111,0.2244,0.9444,0.046
2018cave,2018,Ventura Regional,1522209600,CA,USA,NULL,2018-03-28,2018-03-31,0,5,f,https://www.twitch.tv/firstinspires11,Completed,100,84,206.85,109.12,48.55,70.03,49.55,0.81,0.1509,0.6667,0.2334,0.9583,0.0379
2018cc,2018,Chezy Champs,1538107200,CA,USA,NULL,2018-09-28,2018-09-30,99,9,t,https://www.twitch.tv/254chezychamps,Completed,86,70,291.19,233.86,161.53,180.94,51.9,0.6977,0.1894,NULL,NULL,NULL,NULL
2018chcmp,2018,FIRST Chesapeake District Championship,1522209600,MD,USA,chs,2018-03-28,2018-03-31,2,5,f,NULL,Completed,135,120,240.13,152.72,122.29,109.89,42.79,0.6815,0.1992,0.7583,0.1732,0.8417,0.1242
2018cmpmi,2018,Einstein Field (Detroit),1524888000,MI,USA,NULL,2018-04-28,2018-04-28,4,8,f,https://www.twitch.tv/firstinspires,Completed,17,0,288.4,226.9,NULL,191.09,53.23,0.6471,0.235,NULL,NULL,NULL,NULL
2018cmptx,2018,Einstein Field (Houston),1524283200,TX,USA,NULL,2018-04-21,2018-04-21,4,8,f,https://www.twitch.tv/firstinspires,Completed,17,0,284.29,215.74,NULL,182.45,60.23,0.7647,0.1471,NULL,NULL,NULL,NULL
2018code,2018,Colorado Regional,1521604800,CO,USA,NULL,2018-03-21,2018-03-24,0,4,f,https://www.twitch.tv/firstinspires7,Completed,111,96,274,151.36,68.29,88.72,63.02,0.8559,0.1201,0.6198,0.2327,0.901,0.062
2018crc,2018,China Robotics Challenge,1532059200,NULL,China,NULL,2018-07-20,2018-07-22,99,9,t,NULL,Completed,86,72,241.43,128.29,55.43,78.95,57.39,0.6512,0.201,NULL,NULL,NULL,NULL
2018cthar,2018,NE District Hartford Event,1522987200,CT,USA,ne,2018-04-06,2018-04-08,1,6,f,https://www.twitch.tv/nefirst_red,Completed,97,82,246.48,116.15,49.92,72.02,57.53,0.7732,0.128,0.7134,0.1904,0.8841,0.0907
2018ctsc,2018,CT FIRST State Robotics Championship,1526097600,CT,USA,NULL,2018-05-12,2018-05-12,99,9,t,https://www.twitch.tv/nefirst_red,Completed,41,25,254.95,124.62,33.28,111.76,60.55,0.8049,0.1044,NULL,NULL,NULL,NULL
2018ctsct,2018,NE District Southern CT Event,1521172800,CT,USA,ne,2018-03-16,2018-03-18,1,3,f,https://www.twitch.tv/nefirst_red,Completed,76,60,231.08,119.32,33.62,87.69,62.27,0.7895,0.1266,0.675,0.223,0.925,0.0667
2018cttd,2018,Cow Town ThrowDown,1540526400,MO,USA,NULL,2018-10-26,2018-10-27,99,9,t,https://www.youtube.com/watch?v=Nix4pZpkTjQ,Completed,83,66,200.92,147.66,102.59,97.93,47.75,0.7711,0.1892,NULL,NULL,NULL,NULL
2018ctwat,2018,NE District Waterbury Event,1520571600,CT,USA,ne,2018-03-09,2018-03-11,1,2,f,https://www.twitch.tv/nefirst_red,Completed,80,64,198.7,114.12,45.23,84.49,49.28,0.7625,0.1873,0.6406,0.2277,0.9297,0.0654
2018cur,2018,Curie Division,1524628800,MI,USA,NULL,2018-04-25,2018-04-28,3,8,f,https://www.twitch.tv/firstinspires_curie,Completed,128,112,248.77,192.99,157.76,137.23,47.25,0.7109,0.1894,0.8616,0.1153,0.683,0.2172
2018dal,2018,Daly Division,1524628800,MI,USA,NULL,2018-04-25,2018-04-28,3,8,f,https://www.twitch.tv/firstinspires_daly,Completed,130,114,241.07,186.14,144.74,127.09,52.72,0.7385,0.1601,0.8421,0.1307,0.6667,0.2133
2018dar,2018,Darwin Division,1524628800,MI,USA,NULL,2018-04-25,2018-04-28,3,8,f,https://www.twitch.tv/firstinspires_darwin,Completed,130,112,255.95,207.28,160.14,137.88,49.56,0.7231,0.1773,0.817,0.1366,0.692,0.2086
2018emcc,2018,EMCC,1537588800,MN,USA,NULL,2018-09-22,2018-09-22,99,9,t,https://www.twitch.tv/firstupdatesnow,Completed,44,45,215.4,118.34,50.35,96.24,45.38,0.6364,0.2201,NULL,NULL,NULL,NULL
2018flor,2018,Orlando Regional,1520398800,FL,USA,NULL,2018-03-07,2018-03-10,0,2,f,https://www.twitch.tv/telesciencelab,Completed,102,86,186.13,136.66,95.24,79.87,45.84,0.6961,0.2093,0.7326,0.1714,0.9477,0.0471
2018flwp,2018,South Florida Regional ,1522209600,FL,USA,NULL,2018-03-28,2018-03-31,0,5,f,https://www.twitch.tv/robovisionod,Completed,109,92,214.31,166.15,102.6,92.9,55.64,0.7523,0.1664,0.6848,0.2216,0.9293,0.0503
2018fsurd,2018,FSU Roboday,1538193600,MI,USA,NULL,2018-09-29,2018-09-29,99,9,t,https://www.twitch.tv/firstupdatesnow,Completed,32,26,205.17,107.69,NULL,101.86,63.45,0.6562,0.2261,NULL,NULL,NULL,NULL
2018gaalb,2018,PCH District Albany Event,1521086400,GA,USA,pch,2018-03-15,2018-03-17,1,3,f,https://www.twitch.tv/gafirst1,Completed,68,52,165.51,102.07,15.16,69.13,46.42,0.6618,0.1974,0.8462,0.1319,1,0.0004
2018gacmp,2018,Peachtree District State Championship,1522814400,GA,USA,pch,2018-04-04,2018-04-07,2,6,f,https://www.twitch.tv/gafirst1,Completed,107,90,233.3,156.8,86.56,98.92,51.94,0.7477,0.1789,0.5111,0.286,0.9833,0.0165
2018gacol,2018,PCH District Columbus Event,1521691200,GA,USA,pch,2018-03-22,2018-03-24,1,4,f,https://www.twitch.tv/gafirst1,Completed,82,66,258.8,88.82,27.98,60.62,54.3,0.7561,0.1576,0.75,0.1575,1,0.0003
2018gadal,2018,PCH District Dalton Event,1520485200,GA,USA,pch,2018-03-08,2018-03-10,1,2,f,https://www.twitch.tv/gafirst1,Completed,90,74,239.23,85.38,38.17,64.59,52.47,0.7556,0.1724,0.8919,0.0881,0.9932,0.0069
2018gadul,2018,PCH District Duluth Event,1522296000,GA,USA,pch,2018-03-29,2018-03-31,1,5,f,https://www.twitch.tv/gafirst1,Completed,89,74,184.88,133.49,39.5,71.54,54.7,0.764,0.1608,0.7905,0.1652,0.9865,0.0135
2018gagai,2018,PCH District Gainesville Event,1519966800,GA,USA,pch,2018-03-02,2018-03-04,1,1,f,https://www.twitch.tv/gafirst1,Completed,97,80,201.57,107.26,66.35,77.82,44.51,0.6701,0.2133,0.8313,0.131,0.9938,0.0066
2018gagr,2018,GRITS 2018,1539403200,GA,USA,NULL,2018-10-13,2018-10-13,99,9,t,https://www.twitch.tv/gafirst1,Completed,44,37,199.62,151.65,48.86,96.06,53.72,0.7045,0.186,NULL,NULL,NULL,NULL
2018gal,2018,Galileo Division,1524024000,TX,USA,NULL,2018-04-18,2018-04-21,3,8,f,https://www.twitch.tv/firstinspires_galileo,Completed,131,114,243,196.49,142.02,113.91,60.75,0.7099,0.1926,0.75,0.1794,0.8026,0.1385
2018glbbb,2018,Great Lakes Bay Bot Bash,1540526400,MI,USA,NULL,2018-10-26,2018-10-27,99,9,t,https://www.twitch.tv/first_glbr,Completed,47,32,219.65,144.4,61.39,106.42,57.28,0.617,0.2568,NULL,NULL,NULL,NULL
2018gush,2018,Shenzhen Regional,1520398800,NULL,China,NULL,2018-03-07,2018-03-10,0,2,f,https://www.twitch.tv/firstinspires_china,Completed,92,76,164.58,97.8,42.99,65.38,44.41,0.75,0.1843,0.875,0.1115,1,0.0003
2018hiho,2018,Hawaii Regional,1521604800,HI,USA,NULL,2018-03-21,2018-03-24,0,4,f,https://www.twitch.tv/firstinspires_hawaii,Completed,95,81,219.5,104.53,59.55,77.01,47.1,0.7579,0.1839,0.6975,0.1921,0.9506,0.0366
2018hop,2018,Hopper Division,1524024000,TX,USA,NULL,2018-04-18,2018-04-21,3,8,f,https://www.twitch.tv/firstinspires_hopper,Completed,130,114,282.44,186.25,144.93,117.48,53.96,0.7308,0.1755,0.7281,0.1874,0.8246,0.125
2018iacf,2018,Iowa Regional,1521604800,IA,USA,NULL,2018-03-21,2018-03-24,0,4,f,https://www.twitch.tv/iowafrc,Completed,108,92,187.65,143.09,80.63,77.28,45.28,0.6574,0.2037,0.6957,0.1969,0.9728,0.0269
2018idbo,2018,Idaho Regional,1522209600,ID,USA,NULL,2018-03-28,2018-03-31,0,5,f,https://www.twitch.tv/firstupdatesnow,Completed,88,72,203.55,134.84,59.94,85.65,54.53,0.7386,0.1738,0.6736,0.2171,0.8542,0.1195
2018ilch,2018,Midwest Regional,1522814400,IL,USA,NULL,2018-04-04,2018-04-07,0,6,f,https://www.twitch.tv/firstinspires5,Completed,107,90,223.24,149.78,77.56,79.15,54.13,0.785,0.1516,0.6167,0.2307,0.9278,0.0623
2018ilpe,2018,Central Illinois Regional,1521000000,IL,USA,NULL,2018-03-14,2018-03-17,0,3,f,https://www.twitch.tv/firstinspires3,Completed,90,74,251.69,131.11,63.74,86.64,51.88,0.7444,0.1569,0.6959,0.2102,0.9459,0.0505
2018ilrr,2018,Rock River Offseason Competition,1532750400,IL,USA,NULL,2018-07-28,2018-07-28,99,9,t,https://www.twitch.tv/firstupdatesnow,Completed,49,33,178.69,152.93,63.16,101,49.85,0.5918,0.2475,NULL,NULL,NULL,NULL
2018inbbb,2018,Boiler Bot Battle,1540612800,IN,USA,NULL,2018-10-27,2018-10-27,99,9,t,https://www.twitch.tv/indianafirstlive,Completed,45,29,218.77,121.59,51.36,88.58,50.21,0.7778,0.1425,NULL,NULL,NULL,NULL
2018incmp,2018,Indiana State Championship,1523505600,IN,USA,fin,2018-04-12,2018-04-14,2,7,f,https://www.twitch.tv/indianaFIRST,Completed,80,64,204.69,154.54,76.36,107.99,47.39,0.675,0.2061,0.8125,0.1422,0.7344,0.1985
2018inmis,2018,IN District St. Joseph Event,1520571600,IN,USA,fin,2018-03-09,2018-03-11,1,2,f,https://www.twitch.tv/indianafirst,Completed,94,80,190.46,126.68,70.21,90.17,43.48,0.7021,0.1863,0.6125,0.2329,0.975,0.0242
2018inpla,2018,IN District Plainfield Event sponsored by Toyota,1521777600,IN,USA,fin,2018-03-23,2018-03-25,1,4,f,https://www.twitch.tv/indianaFIRST,Completed,86,70,188.72,129.23,72.44,95.04,46.87,0.6512,0.2136,0.7071,0.2039,0.8714,0.1113
2018inwla,2018,IN District Tippecanoe Event,1522296000,IN,USA,fin,2018-03-29,2018-03-31,1,5,f,https://www.twitch.tv/indianafirst,Completed,88,72,195.27,117.35,57.59,83.98,47.58,0.8182,0.1556,0.6458,0.2232,0.8681,0.103
2018iri,2018,Indiana Robotics Invitational,1531368000,IN,USA,NULL,2018-07-12,2018-07-14,99,9,t,https://www.twitch.tv/firstinspires,Completed,122,105,289.74,235.45,202.69,188.1,39.02,0.7049,0.1983,NULL,NULL,NULL,NULL
2018iroc,2018,IROC,1540008000,VA,USA,NULL,2018-10-20,2018-10-20,99,9,t,https://www.youtube.com/watch?v=jdi-66ITDFA,Completed,50,33,177.28,132.65,61.74,95.02,41.91,0.56,0.2827,NULL,NULL,NULL,NULL
2018iscmp,2018,FIRST Israel District Championship,1522123200,NULL,Israel,isr,2018-03-27,2018-03-29,2,5,f,https://www.youtube.com/watch?v=XpYq9mr_GC8,Completed,100,83,241.08,158.54,84.04,103.41,50.82,0.78,0.1564,0.6747,0.2178,0.8916,0.0855
