team,name,country,state,rookie_year,offseason,district,active,primary_color,secondary_color,wins,losses,ties,count,winrate,full_wins,full_losses,full_ties,full_count,full_winrate,norm_epa,norm_epa_recent,norm_epa_mean,norm_epa_max
6869,Gladiateurs,Canada,QC,2018,f,NULL,t,NULL,NULL,31,28,1,60,0.525,31,28,1,60,0.525,1435,1442,1476,1567
687,The Nerd Herd,USA,CA,2001,f,NULL,t,#0d4d85,#ffffff,249,249,8,506,0.5,317,329,8,654,0.4908,1635,1585,1524,1713
6870,BEAM Robotics,USA,NY,2018,f,NULL,f,NULL,NULL,17,18,0,35,0.4857,19,21,0,40,0.475,1512,NULL,1497,1512
6871,QC DogSquad,USA,AZ,2018,f,NULL,f,NULL,NULL,22,22,0,44,0.5,28,32,0,60,0.4667,1478,NULL,1474,1478
6872,Panthera Ferro,Canada,QC,2018,f,NULL,t,#292929,#e0e0e0,15,23,1,39,0.3974,15,23,1,39,0.3974,1435,1438,1444,1463
6873,The Generals,USA,NY,2018,f,NULL,t,NULL,NULL,7,22,0,29,0.2414,7,22,0,29,0.2414,1442,1442,1409,1442
6874,Mediterra,Türkiye,NULL,2018,f,NULL,t,#004c7b,#e52226,13,26,0,39,0.3333,13,26,0,39,0.3333,1387,1404,1414,1509
6875,Amazon Warriors  -  Build A Dream Robotics,Canada,ON,2018,f,ont,t,#807272,#292727,66,86,1,153,0.4346,66,86,1,153,0.4346,1494,1489,1485,1528
6877,Mechanical Mustangs,USA,MI,2018,f,fim,t,NULL,NULL,48,73,0,121,0.3967,48,73,0,121,0.3967,1529,1518,1504,1529
6878,SJB Odyssey,Canada,ON,2018,f,ont,f,NULL,NULL,53,52,0,105,0.5048,73,59,0,132,0.553,1470,1470,1501,1523
688,Team 688,USA,MI,2001,f,NULL,f,NULL,NULL,3,6,0,9,0.3333,3,6,0,9,0.3333,1361,NULL,1361,1361
6880,Universal Serial Brawlers (USB),USA,NY,2018,f,NULL,t,NULL,NULL,38,38,0,76,0.5,43,42,0,85,0.5059,1402,1417,1462,1600
6881,South Lions Roarbotics,Canada,ON,2018,f,ont,f,NULL,NULL,23,28,1,52,0.4519,23,28,1,52,0.4519,1450,NULL,1460,1469
6882,Fahrenheit Robotics,USA,VA,2018,f,chs,t,#f9f9f9,#868688,72,72,3,147,0.5,74,77,3,154,0.4903,1389,1414,1436,1517
6883,Leviathan Robotics,USA,CA,2018,f,NULL,f,NULL,NULL,9,11,0,20,0.45,9,11,0,20,0.45,1430,NULL,1471,1511
6884,Deep-Space Robotics,USA,CA,2018,f,NULL,t,#000000,#c11833,27,50,1,78,0.3526,47,72,1,120,0.3958,1531,1519,1487,1538
6885,The Pilots,USA,CA,2018,f,NULL,t,#f1f1f1,#060606,20,45,0,65,0.3077,25,54,0,79,0.3165,1317,1366,1385,1486
6886,Synthesizers,USA,MO,2018,f,NULL,f,NULL,NULL,43,36,0,79,0.5443,47,40,0,87,0.5402,1545,1545,1570,1605
6887,Dalton Catabots,USA,GA,2018,f,pch,t,NULL,NULL,66,105,0,171,0.386,66,105,0,171,0.386,1466,1434,1438,1485
6888,Foothills Robotics,USA,NC,2018,f,fnc,t,#8382e0,#f8fbfc,56,85,4,145,0.4,60,91,4,155,0.4,1506,1512,1487,1557
6889,DC Current,USA,IA,2018,f,NULL,f,NULL,NULL,9,10,0,19,0.4737,9,10,0,19,0.4737,1449,NULL,1453,1456
6891,Indians,USA,OK,2018,f,NULL,f,NULL,NULL,10,17,1,28,0.375,10,17,1,28,0.375,1514,NULL,1467,1514
6892,Big Cat Robotics,USA,NY,2018,f,NULL,f,NULL,NULL,7,13,0,20,0.35,7,13,0,20,0.35,1365,NULL,1405,1444
6893,Bladerunners,USA,MD,2018,f,chs,f,NULL,NULL,23,37,2,62,0.3871,23,37,2,62,0.3871,1381,1381,1381,1390
6894,Iced Java,USA,NC,2018,f,fnc,t,NULL,NULL,61,70,2,133,0.4662,64,76,2,142,0.4577,1527,1516,1473,1530
6895,Mechanical Madness 4-H,USA,NH,2018,f,ne,t,NULL,NULL,39,73,0,112,0.3482,39,73,0,112,0.3482,1471,1465,1444,1474
6896,CABOTS 6896 - Fresnillo PLC - Conalep Caborca,Mexico,NULL,2018,f,NULL,t,#634b01,#ffbf00,31,34,1,66,0.4773,31,34,1,66,0.4773,1422,1424,1449,1500
6897,Astraea Robotics,USA,NJ,2018,f,fma,t,#29afe1,#caebf7,51,70,2,123,0.4228,63,106,2,171,0.3743,1562,1550,1512,1569
6898,The Undergraduate School of Carrots ,USA,TX,2018,f,NULL,f,NULL,NULL,19,16,0,35,0.5429,29,25,0,54,0.537,1481,NULL,1481,1481
6899,Macon Bots FRC,USA,NC,2018,f,fnc,f,NULL,NULL,19,29,2,50,0.4,19,29,2,50,0.4,1400,NULL,1414,1428
69,HYPER,USA,MA,1998,f,ne,t,#14192d,#ff6600,328,204,7,539,0.615,341,221,7,569,0.6054,1517,1547,1650,1902
690,Team 690,USA,MA,2001,f,NULL,f,NULL,NULL,2,7,0,9,0.2222,2,7,0,9,0.2222,1380,NULL,1380,1380
6900,Hoodie-bots,USA,OK,2018,f,NULL,f,NULL,NULL,7,11,0,18,0.3889,7,11,0,18,0.3889,1377,NULL,1399,1421
6901,Knights Robotics,USA,TX,2018,f,fit,t,NULL,NULL,70,75,2,147,0.483,76,78,2,156,0.4936,1520,1486,1494,1579
6902,STRIKE,Brazil,NULL,2018,f,NULL,t,#f1f3f6,#fc3a03,24,30,0,54,0.4444,31,39,0,70,0.4429,1429,1433,1449,1475
6904,TeraWatts,USA,CA,2018,f,NULL,t,#1c1c1c,#5a5a5a,30,38,0,68,0.4412,46,56,2,104,0.4519,1490,1478,1479,1496
6905,Raiders of the ARC- TEAR-A-BYTE,USA,GA,2018,f,pch,t,NULL,NULL,34,80,1,115,0.3,38,90,1,129,0.2984,1356,1395,1382,1458
6906,Reybots,USA,IL,2018,f,NULL,f,NULL,NULL,9,20,0,29,0.3103,9,20,0,29,0.3103,1332,1332,1386,1432
6907,The G.O.A.T,China,NULL,2018,f,NULL,t,#f38633,#fffcf9,41,26,0,67,0.6119,67,45,0,112,0.5982,1510,1517,1550,1618
6908,Infuzed,USA,NC,2013,f,fnc,t,#0000ff,#bbbbff,63,73,3,139,0.464,63,73,3,139,0.464,1323,1375,1420,1535
6909,SAKURA Tempesta,Japan,NULL,2018,f,NULL,t,#340000,#efedf1,39,49,0,88,0.4432,39,49,0,88,0.4432,1462,1463,1498,1552
691,Project 691 Robotics,USA,CA,2001,f,NULL,t,NULL,NULL,180,210,12,402,0.4627,200,245,12,457,0.4508,1487,1490,1488,1598
6910,Mill Creek Steel Talons,USA,GA,2018,f,pch,t,#222222,#fcfbfa,57,83,1,141,0.4078,59,88,1,148,0.402,1410,1428,1430,1449
6911,SO BOTZ,USA,NY,2018,f,NULL,t,#685c5c,#080808,69,68,2,139,0.5036,92,92,2,186,0.5,1573,1555,1527,1594
6912,InterGalactic Transformers,USA,MN,2018,f,NULL,f,NULL,NULL,9,10,0,19,0.4737,9,10,0,19,0.4737,1507,NULL,1460,1507
6913,North Crawford Robotics Club,USA,WI,2018,f,NULL,f,NULL,NULL,5,5,0,10,0.5,5,5,0,10,0.5,1439,NULL,1439,1439
6914,Retro5ive,USA,MI,2018,f,fim,t,#636262,#0f0f0f,48,81,0,129,0.3721,81,130,0,211,0.3839,1512,1513,1509,1538
6915,Bulldogs,USA,CA,2018,f,NULL,f,NULL,NULL,4,5,0,9,0.4444,4,5,0,9,0.4444,1375,NULL,1375,1375
6916,Iron Thunder,USA,OH,2018,f,NULL,f,NULL,NULL,10,28,0,38,0.2632,14,34,0,48,0.2917,1394,1416,1432,1492
6917,Voyageur Robotics,Canada,ON,2018,f,ont,f,NULL,NULL,22,35,0,57,0.386,22,35,0,57,0.386,1487,NULL,1502,1516
6918,Napa Cellar Rats,USA,CA,2018,f,NULL,t,NULL,NULL,46,62,1,109,0.4266,60,87,1,148,0.4088,1500,1477,1500,1612
6919,The Commodores,USA,GA,2018,f,pch,t,#2c2a7a,#70bf44,177,81,2,260,0.6846,184,86,2,272,0.6801,1666,1645,1617,1666
692,The Fembots,USA,CA,2001,f,NULL,f,NULL,NULL,144,177,10,331,0.4502,158,207,13,378,0.4352,1439,NULL,1485,1629
6920,Force Fusion,Netherlands,NULL,2018,f,NULL,t,#545454,#fafafa,16,18,0,34,0.4706,16,18,0,34,0.4706,1495,1500,1452,1505
6921,Technados,USA,NJ,2018,f,fma,t,NULL,NULL,47,76,1,124,0.3831,49,79,1,129,0.3837,1531,1523,1487,1531
6922,Apache Genesis,USA,AZ,2018,f,NULL,t,NULL,NULL,13,21,0,34,0.3824,13,21,0,34,0.3824,1374,1370,1401,1456
6923,Royal Blue Robotics [RB]^2,USA,LA,2018,f,NULL,f,NULL,NULL,8,10,0,18,0.4444,8,10,0,18,0.4444,1425,NULL,1419,1425
6925,W.A.Robotics,USA,GA,2018,f,pch,t,#050505,#f3f7f8,66,93,1,160,0.4156,70,102,2,174,0.408,1503,1499,1474,1503
6926,RobotiCats,USA,CA,2018,f,NULL,f,NULL,NULL,6,16,0,22,0.2727,13,24,0,37,0.3514,1415,NULL,1448,1480
6926B,6926B,NULL,NULL,NULL,t,NULL,f,NULL,NULL,0,0,0,0,0,3,10,0,13,0.2308,1301,NULL,1301,1301
6927,The Franklinton Firebirds,USA,OH,2018,f,NULL,f,NULL,NULL,6,21,0,27,0.2222,8,27,0,35,0.2286,1401,1401,1411,1464
6928,Blue Armadillos,USA,TN,2018,f,NULL,f,NULL,NULL,11,8,1,20,0.575,11,8,1,20,0.575,1527,NULL,1512,1527
6929,Cuivre & Or,Canada,QC,2018,f,NULL,t,#282425,#ffffff,19,25,1,45,0.4333,19,25,1,45,0.4333,1513,1503,1498,1516
6931,The Red Company ,USA,AZ,2018,f,NULL,f,NULL,NULL,2,7,0,9,0.2222,2,7,0,9,0.2222,1418,NULL,1418,1418
6932,SMART,USA,NC,2018,f,fnc,t,#ff5050,#c00000,46,88,2,136,0.3456,46,88,2,136,0.3456,1467,1450,1457,1493
6933,Archytas,USA,VT,2018,f,ne,t,#00a000,#e1e1e1,98,85,2,185,0.5351,122,110,3,235,0.5255,1598,1577,1567,1599
6934,Scorps,USA,CA,2018,f,NULL,t,#003d76,#7e9dba,31,43,0,74,0.4189,31,43,0,74,0.4189,1417,1433,1453,1510
6935,The Brainy Bunch- Ingram Tom Moore HS,USA,TX,2018,f,fit,f,NULL,NULL,17,16,3,36,0.5139,17,16,3,36,0.5139,1476,NULL,1464,1476
6936,Innovation Vault 6936,USA,OH,2018,f,NULL,t,NULL,NULL,42,58,0,100,0.42,50,75,0,125,0.4,1536,1504,1514,1570
6937,McCallie Robotics,USA,TN,2018,f,NULL,f,NULL,NULL,9,22,0,31,0.2903,9,22,0,31,0.2903,1369,1369,1411,1467
6938,STEM3 West Robotics,USA,CA,2018,f,NULL,f,NULL,NULL,8,20,0,28,0.2857,8,20,0,28,0.2857,1405,1405,1395,1405
694,StuyPulse,USA,NY,2001,f,NULL,t,#ff0000,#ffffff,481,238,14,733,0.6658,652,317,15,984,0.6702,1771,1790,1657,1858
6940,Violet Z,China,NULL,2018,f,NULL,t,NULL,NULL,22,27,1,50,0.45,49,49,1,99,0.5,1470,1472,1437,1474
6941,IronPulse Robotics,China,NULL,2018,f,NULL,t,#ffffff,#4c279a,48,39,0,87,0.5517,71,53,0,124,0.5726,1513,1521,1528,1564
6943,Blue Bears,USA,NJ,2018,f,fma,f,#0000ff,#c3c3c3,33,58,1,92,0.3641,33,58,1,92,0.3641,1442,1442,1436,1450
6944,Wolverines,USA,GA,2018,f,pch,t,NULL,NULL,27,51,1,79,0.3481,27,51,1,79,0.3481,1455,1455,1425,1455
6945,Children of the Corn,USA,NJ,2018,f,fma,t,#f8f8f6,#f3c556,59,78,2,139,0.4317,59,78,2,139,0.4317,1438,1429,1469,1573
6946,F & E,China,NULL,2018,f,NULL,f,NULL,NULL,6,9,0,15,0.4,6,9,0,15,0.4,1431,NULL,1431,1431
6947,Savage Tumaz,Chinese Taipei,NULL,2018,f,NULL,t,#352b2a,#d9262a,25,33,1,59,0.4322,25,33,1,59,0.4322,1497,1489,1470,1499
6948,EAGLES,Türkiye,NULL,2018,f,NULL,t,NULL,NULL,38,33,2,73,0.5342,38,33,2,73,0.5342,1501,1507,1502,1562
6949,F.E.W Bots,China,NULL,2018,f,NULL,f,NULL,NULL,7,4,0,11,0.6364,12,14,0,26,0.4615,1465,NULL,1465,1465
694B,694B,NULL,NULL,NULL,t,NULL,f,NULL,NULL,0,0,0,0,0,3,4,0,7,0.4286,1301,NULL,1301,1301
694C,694C,NULL,NULL,NULL,t,NULL,f,NULL,NULL,0,0,0,0,0,10,2,0,12,0.8333,1301,NULL,1301,1301
695,Bison Robotics,USA,OH,2001,f,NULL,t,#000000,#efd537,178,150,7,335,0.5418,194,162,7,363,0.5441,1712,1632,1524,1765
6950,The Breakfast Club,USA,IA,2018,f,NULL,f,NULL,NULL,5,5,0,10,0.5,5,5,0,10,0.5,1455,NULL,1455,1455
6951,Spartans,USA,TX,2018,f,NULL,f,NULL,NULL,9,5,0,14,0.6429,9,5,0,14,0.6429,1487,NULL,1487,1487
6952,Vector Machines,China,NULL,2018,f,NULL,f,NULL,NULL,14,23,0,37,0.3784,14,23,0,37,0.3784,1515,NULL,1515,1515
6953,Quetzals,Canada,QC,2018,f,NULL,f,NULL,NULL,6,13,0,19,0.3158,6,13,0,19,0.3158,1354,NULL,1414,1473
6954,Titans of Industry,USA,MI,2018,f,fim,f,NULL,NULL,21,32,1,54,0.3981,21,32,1,54,0.3981,1409,NULL,1385,1409
6955,Los Chilis,Chile,NULL,2018,f,NULL,f,NULL,NULL,12,13,0,25,0.48,12,13,0,25,0.48,1441,NULL,1466,1491
6956,SHAM-ROCK-BOTICS ☘,USA,IN,2018,f,fin,t,#239a65,#d8d515,79,103,0,182,0.4341,103,123,0,226,0.4558,1579,1547,1532,1590
6957,A.C.E.S. (Army of Christian Engineering Students),USA,NV,2018,f,NULL,f,NULL,NULL,24,36,0,60,0.4,24,36,0,60,0.4,1406,NULL,1464,1521
6958,CougarBots,USA,MI,2018,f,fim,f,NULL,NULL,27,27,0,54,0.5,27,27,0,54,0.5,1507,NULL,1486,1507
6959,Organized Chaos,USA,WA,2018,f,pnw,f,NULL,NULL,15,33,0,48,0.3125,15,33,0,48,0.3125,1387,NULL,1381,1387
696,Circuit Breakers,USA,CA,2001,f,NULL,t,#ee218f,#68bd45,259,188,12,459,0.5773,400,295,13,708,0.5742,1665,1638,1570,1728
6960,The Rusty Huskies,USA,CA,2018,f,NULL,f,NULL,NULL,8,21,0,29,0.2759,19,30,2,51,0.3922,1431,1431,1401,1431
6961,SIbots,USA,SC,2018,f,pch,t,NULL,NULL,26,46,0,72,0.3611,26,46,0,72,0.3611,1406,1410,1403,1431
6962,Antares,USA,CA,2018,f,NULL,t,#b4b5ae,#cb303b,25,24,1,50,0.51,40,33,1,74,0.5473,1494,1497,1494,1528
6963,Blood Sweat and Gears,USA,MI,2018,f,fim,t,NULL,NULL,62,63,1,126,0.496,62,63,1,126,0.496,1508,1493,1495,1543
6964,BearBots,USA,OH,2018,f,NULL,t,NULL,NULL,30,50,0,80,0.375,32,52,0,84,0.381,1537,1526,1525,1567
6965,Tecmilenio XibalBots 6965,Mexico,NULL,2018,f,NULL,f,NULL,NULL,10,23,0,33,0.303,10,23,0,33,0.303,1461,1461,1429,1461
6967,A.T.Vortex,China,NULL,2018,f,NULL,f,NULL,NULL,8,14,0,22,0.3636,8,14,0,22,0.3636,1417,NULL,1417,1417
6968,Team Pi,Netherlands,NULL,2018,f,NULL,t,#181717,#e42e2d,29,50,0,79,0.3671,29,50,0,79,0.3671,1470,1424,1427,1526
6969,Cyborgs6969,USA,NY,2018,f,NULL,t,NULL,NULL,27,44,1,72,0.3819,27,44,1,72,0.3819,1405,1413,1429,1458
696B,696B,NULL,NULL,NULL,t,NULL,f,NULL,NULL,0,0,0,0,0,3,9,0,12,0.25,1438,1438,1437,1438
697,Panda Robotics,USA,CA,2001,f,NULL,f,NULL,NULL,6,8,0,14,0.4286,6,8,0,14,0.4286,1464,NULL,1451,1464
6970,Barbarian,China,NULL,2018,f,NULL,f,NULL,NULL,13,12,1,26,0.5192,28,27,1,56,0.5089,1486,NULL,1494,1502
6971,The Sky Savior,China,NULL,2018,f,NULL,f,NULL,NULL,2,8,0,10,0.2,2,8,0,10,0.2,1351,NULL,1351,1351
6974,Zia Robotics,USA,NM,2018,f,fit,t,#ede8e8,#1b1b1b,35,56,3,94,0.3883,35,56,3,94,0.3883,1436,1437,1452,1510
6975,Neil McNeil Maroon Machines,Canada,ON,2018,f,ont,t,NULL,NULL,25,53,1,79,0.3228,29,58,1,88,0.3352,1436,1435,1424,1436
6976,Electric Eagles,USA,MO,2018,f,NULL,f,NULL,NULL,5,7,0,12,0.4167,5,7,0,12,0.4167,1415,NULL,1415,1415
6977,Cyber Squad,Canada,ON,2018,f,ont,t,NULL,NULL,36,45,0,81,0.4444,42,49,0,91,0.4615,1455,1453,1436,1456
6978,QuickStrike Niagara,Canada,ON,2018,f,ont,t,NULL,NULL,78,83,2,163,0.4847,86,94,2,182,0.478,1548,1515,1512,1571
6979,The 5 Nighters,Canada,AB,2018,f,NULL,f,NULL,NULL,6,6,0,12,0.5,6,6,0,12,0.5,1424,NULL,1424,1424
698,Hamilton Microbots,USA,AZ,2001,f,NULL,t,#ffa32b,#050301,109,135,8,252,0.4484,113,139,8,260,0.45,1487,1479,1465,1575
6981,Clockwork Concord,USA,CA,2018,f,NULL,t,NULL,NULL,15,35,0,50,0.3,18,41,0,59,0.3051,1360,1366,1387,1433
6982,Team CEL Paraguay,Paraguay,NULL,2018,f,NULL,f,NULL,NULL,3,9,0,12,0.25,3,9,0,12,0.25,1462,NULL,1462,1462
6983,Tecmilenio - STEMHAWKS - 6983,Mexico,NULL,2018,f,NULL,f,NULL,NULL,3,8,0,11,0.2727,3,8,0,11,0.2727,1403,NULL,1403,1403
6985,ENKA TECH.,Türkiye,NULL,2018,f,NULL,t,#252525,#858585,43,34,0,77,0.5584,43,34,0,77,0.5584,1565,1552,1548,1565
6986,PPT Bots,China,NULL,2018,f,NULL,f,NULL,NULL,37,21,0,58,0.6379,50,40,0,90,0.5556,1635,NULL,1534,1635
6987,Falcon Automation,Canada,ON,2018,f,ont,t,#2a2a2a,#ff0007,61,88,1,150,0.41,61,88,1,150,0.41,1463,1453,1459,1489
6988,ACI 35,Türkiye,NULL,2018,f,NULL,t,NULL,NULL,47,49,0,96,0.4896,47,49,0,96,0.4896,1346,1389,1433,1535
6989,KAISER,Türkiye,NULL,2018,f,NULL,t,NULL,NULL,50,55,2,107,0.4766,50,55,2,107,0.4766,1511,1519,1509,1565
6990,Ambition,China,NULL,2018,f,NULL,f,NULL,NULL,7,6,0,13,0.5385,12,15,0,27,0.4444,1476,NULL,1476,1476
6991,Crosbotics,China,NULL,2018,f,NULL,f,NULL,NULL,13,14,0,27,0.4815,17,23,0,40,0.425,1516,NULL,1516,1516
6992,FrancoBots,Canada,ON,2018,f,ont,t,NULL,NULL,37,43,1,81,0.463,37,43,1,81,0.463,1438,1437,1484,1533
6993,Dragons ,USA,TX,2018,f,NULL,f,NULL,NULL,6,9,0,15,0.4,6,9,0,15,0.4,1461,NULL,1461,1461
6995,NOMAD,USA,CA,2018,f,NULL,t,#8ebf2b,#000000,66,45,2,113,0.5929,95,66,2,163,0.589,1619,1615,1545,1619
6996,Koalafied,Australia,NULL,2018,f,NULL,t,NULL,NULL,35,33,1,69,0.5145,35,33,1,69,0.5145,1519,1528,1507,1537
6997,Bad wolf,China,NULL,2018,f,NULL,f,NULL,NULL,7,11,0,18,0.3889,23,35,0,58,0.3966,1500,NULL,1456,1500
6998,Unipards,Chinese Taipei,NULL,2018,f,NULL,t,NULL,NULL,37,37,2,76,0.5,37,37,2,76,0.5,1502,1505,1489,1537
6999,B.E.S.T.,Turkey,NULL,2018,f,NULL,f,NULL,NULL,12,20,0,32,0.375,12,20,0,32,0.375,1421,NULL,1418,1421
7,Team007,USA,MD,1997,f,NULL,f,NULL,NULL,66,50,9,125,0.564,66,50,9,125,0.564,1410,NULL,1512,1582
70,More Martians,USA,MI,1998,f,fim,t,#330045,#848484,533,382,14,929,0.5813,624,451,17,1092,0.5792,1724,1673,1632,1751
700,Team 700,USA,CA,2001,f,NULL,f,NULL,NULL,5,2,0,7,0.7143,5,2,0,7,0.7143,1489,NULL,1489,1489
7000,Newton's 4th Law,China,NULL,2018,f,NULL,f,NULL,NULL,3,10,0,13,0.2308,3,10,0,13,0.2308,1379,NULL,1379,1379
7001,Buning Power,China,NULL,2018,f,NULL,f,NULL,NULL,3,8,0,11,0.2727,3,8,0,11,0.2727,1380,NULL,1380,1380
7002,风云蹦豆,China,NULL,2018,f,NULL,f,NULL,NULL,4,5,1,10,0.45,9,11,1,21,0.4524,1443,NULL,1443,1443
7004,Ossining Owls,USA,NY,2012,f,NULL,f,NULL,NULL,26,30,0,56,0.4643,26,30,0,56,0.4643,1416,1416,1479,1513
7006,IMC,China,NULL,2018,f,NULL,f,NULL,NULL,6,9,0,15,0.4,13,18,0,31,0.4194,1529,NULL,1529,1529
7009,Carp & Donkey,China,NULL,2018,f,NULL,f,NULL,NULL,2,11,0,13,0.1538,2,11,0,13,0.1538,1410,NULL,1410,1410
701,RoboVikes,USA,CA,2001,f,NULL,t,#ffffff,#ffffff,323,253,9,585,0.5598,377,352,9,738,0.5169,1462,1486,1560,1789
7010,SINFEN ROBOTICS,Turkey,NULL,2018,f,NULL,f,NULL,NULL,13,15,0,28,0.4643,13,15,0,28,0.4643,1543,NULL,1507,1543
7013,ACCN Techtronix,Canada,ON,2018,f,ont,f,NULL,NULL,27,39,0,66,0.4091,27,39,0,66,0.4091,1431,NULL,1482,1532
7016,PV Shock Bots,USA,NY,2018,f,NULL,f,NULL,NULL,8,14,0,22,0.3636,8,14,0,22,0.3636,1401,NULL,1414,1427
7017,Fellowship of the Gear,USA,AZ,2018,f,NULL,f,NULL,NULL,10,14,0,24,0.4167,13,19,0,32,0.4063,1444,NULL,1414,1444
7018,EOLOTICS - Peñoles,Mexico,NULL,2018,f,NULL,t,NULL,NULL,29,40,0,69,0.4203,29,40,0,69,0.4203,1441,1426,1429,1510
7019,Rubber Ducks,USA,MN,2018,f,NULL,t,NULL,NULL,16,21,0,37,0.4324,20,25,0,45,0.4444,1427,1415,1432,1496
701B,701B,NULL,NULL,NULL,t,NULL,f,NULL,NULL,0,0,0,0,0,11,18,0,29,0.3793,1400,NULL,1407,1413
702,Bagel Bytes,USA,CA,2001,f,NULL,t,#33b3d8,#1b1d1e,164,187,5,356,0.4677,170,196,6,372,0.4651,1511,1513,1500,1631
7020,IM ROBOT,USA,MI,2018,f,fim,f,NULL,NULL,26,41,0,67,0.3881,26,41,0,67,0.3881,1458,1458,1446,1468
7021,TC Robotics,USA,WI,2018,f,NULL,t,#02adfd,#000c11,125,62,0,187,0.6684,145,73,0,218,0.6651,1696,1678,1669,1714
7022,ACE Robotics,Canada,ON,2018,f,ont,t,NULL,NULL,48,63,2,113,0.4336,52,68,2,122,0.4344,1475,1477,1490,1577
7023,Tamworth Titans,Australia,NULL,2018,f,NULL,f,NULL,NULL,12,15,0,27,0.4444,23,25,1,49,0.4796,1487,NULL,1492,1497
7024,ENFORCERS,USA,NJ,2018,f,fma,f,NULL,NULL,6,18,0,24,0.25,6,18,0,24,0.25,1374,NULL,1374,1374
7025,BETA,USA,CA,2018,f,NULL,f,NULL,NULL,3,7,0,10,0.3,7,13,0,20,0.35,1430,NULL,1430,1430
7026,Team Vinity,USA,FL,2018,f,NULL,f,NULL,NULL,20,21,0,41,0.4878,20,21,0,41,0.4878,1504,NULL,1519,1534
7027,Radioactive Rebels Robotics,USA,NY,2018,f,NULL,f,NULL,NULL,7,18,1,26,0.2885,7,18,1,26,0.2885,1457,NULL,1432,1457
7028,Binary Battalion,USA,MN,2018,f,NULL,t,#001489,#ffd400,67,47,1,115,0.587,115,79,2,196,0.5918,1651,1660,1626,1726
7029,Scotbotics,USA,NC,2018,f,fnc,f,NULL,NULL,23,34,0,57,0.4035,23,34,0,57,0.4035,1432,NULL,1441,1449
703,Team Phoenix,USA,MI,2001,f,fim,f,NULL,NULL,272,262,9,543,0.5092,339,320,9,668,0.5142,1481,1481,1584,1922
7030,The ROBOlympians,USA,NY,2018,f,NULL,t,NULL,NULL,21,29,2,52,0.4231,24,41,2,67,0.3731,1458,1461,1460,1478
7031,Duanesburg Jr./Sr. High School,USA,NY,2018,f,NULL,t,NULL,NULL,17,29,0,46,0.3696,17,29,0,46,0.3696,1443,1439,1443,1459
7032,Raptors,USA,OR,2018,f,pnw,f,NULL,NULL,14,34,0,48,0.2917,14,34,0,48,0.2917,1401,NULL,1356,1401
7033,Roosters 7033,Brazil,NULL,2018,f,NULL,t,NULL,NULL,23,24,0,47,0.4894,28,34,0,62,0.4516,1422,1418,1430,1494
7034,2B Determined,USA,OR,2018,f,pnw,t,#fbae17,#0e5610,125,79,1,205,0.6122,169,110,2,281,0.605,1657,1675,1612,1766
7034B,7034B,NULL,NULL,NULL,t,NULL,f,NULL,NULL,0,0,0,0,0,4,7,1,12,0.375,1435,1439,1439,1442
7034C,7034C,NULL,NULL,NULL,t,NULL,f,NULL,NULL,0,0,0,0,0,5,4,0,9,0.5556,1442,1442,1442,1442
7035,MEF Thunders,Türkiye,NULL,2018,f,NULL,t,#d6d6d6,#2e2e2e,33,38,0,71,0.4648,33,38,0,71,0.4648,1476,1453,1452,1498
7036,The RoarBots,USA,NY,2018,f,NULL,t,NULL,NULL,16,23,0,39,0.4103,16,23,0,39,0.4103,1471,1461,1450,1483
7037,Jeunes D'Argent - FresnilloPLC,Mexico,NULL,2018,f,NULL,t,NULL,NULL,18,29,0,47,0.383,18,29,0,47,0.383,1339,1360,1367,1389
7038,Totino-Grace Pizza Pi's,USA,MN,2018,f,NULL,t,NULL,NULL,37,39,0,76,0.4868,48,51,0,99,0.4848,1475,1489,1475,1534
7039,❌⭕,Israel,NULL,2018,f,isr,t,#fefdf9,#7a7978,135,110,0,245,0.551,147,132,0,279,0.5269,1687,1624,1616,1687
704,Warriors,USA,TX,2001,f,fit,f,NULL,NULL,178,133,4,315,0.5714,185,142,4,331,0.565,1517,NULL,1550,1685
7040,POTROBOTS,Mexico,NULL,2018,f,NULL,t,NULL,NULL,17,26,1,44,0.3977,17,26,1,44,0.3977,1340,1364,1381,1426
7041,Doomsday Dogs,USA,MN,2018,f,NULL,f,NULL,NULL,18,19,1,38,0.4868,18,19,1,38,0.4868,1452,1481,1495,1536
7042,Poly Rabbotics,USA,CA,2018,f,NULL,t,#e9d421,#060501,73,65,3,141,0.5284,102,87,3,192,0.5391,1556,1565,1526,1605
7043,RoboPirates,USA,OH,2018,f,NULL,f,NULL,NULL,8,11,0,19,0.4211,8,11,0,19,0.4211,1394,NULL,1459,1523
7045,MCCrusaders,USA,NJ,2018,f,fma,t,NULL,NULL,63,68,1,132,0.4811,63,68,1,132,0.4811,1600,1595,1521,1600
7046,UNIMATE,Mexico,NULL,2018,f,NULL,f,NULL,NULL,4,7,0,11,0.3636,4,7,0,11,0.3636,1414,NULL,1414,1414
7047,Magic Frog,China,NULL,2018,f,NULL,f,NULL,NULL,17,19,0,36,0.4722,29,29,1,59,0.5,1511,NULL,1503,1511
7048,Red River Rage,USA,ND,2018,f,NULL,t,#221f1f,#a3a2a2,51,65,2,118,0.4407,68,88,2,158,0.4367,1494,1482,1494,1565
