key,year,name,time,country,state,district,start_date,end_date,type,week,offseason,video,status,num_teams,current_match,qual_matches,epa_max,epa_top_8,epa_top_24,epa_mean,epa_sd,count,epa_conf,epa_acc,epa_mse,epa_score_rmse,epa_score_mae,epa_score_error,rp_count,epa_rp_1_error,epa_rp_1_acc,epa_rp_1_ll,epa_rp_1_f1,epa_rp_2_error,epa_rp_2_acc,epa_rp_2_ll,epa_rp_2_f1
2019ausp,2019,South Pacific Regional,1552622400,Australia,NULL,NULL,2019-03-15,2019-03-17,regional,3,f,https://www.twitch.tv/frcau1,Completed,62,101,83,27.72,23.17,15.88,14.71,5.68,101,0.7313,0.7228,0.174,11.8387,9.2115,-3.1991,166,0.0018,0.9819,0.0946,0,-0.353,0.6386,1.7968,0
2019azfl,2019,Arizona North Regional,1552449600,USA,AZ,NULL,2019-03-13,2019-03-16,regional,3,f,https://www.twitch.tv/firstinspires15,Completed,53,107,89,33.87,23.88,15.46,15.61,6.41,107,0.7302,0.729,0.1651,12.9989,10.0806,-1.8098,178,-0.0304,0.9438,0.2082,0,-0.3417,0.6292,1.503,0.0571
2019azpx,2019,Arizona West Regional,1554264000,USA,AZ,NULL,2019-04-03,2019-04-06,regional,6,f,https://www.twitch.tv/firstinspires9,Completed,42,102,84,35.45,22.38,13.96,15.84,6.42,102,0.7616,0.7255,0.1767,11.6261,8.9439,-2.6036,168,-0.0187,0.9583,0.1726,0,-0.3004,0.6786,1.3069,0
2019aztem,2019,Sanghi Foundation Arizona FIRST® State Championship,1571457600,USA,AZ,NULL,2019-10-19,2019-10-19,offseason,9,t,https://www.twitch.tv/azfirststream,Completed,29,46,39,34.48,24.74,13.5,19.18,7.28,46,0.7747,0.7609,0.1635,20.7414,15.007,10.2274,78,-0.0263,0.9103,0.2644,0,-0.3049,0.6154,1.0528,0.25
2019bc,2019,BattleCry 20,1559966400,USA,MA,NULL,2019-06-08,2019-06-09,offseason,9,t,https://www.twitch.tv/wpirobotics,Completed,54,103,72,36.73,27.71,22.37,21.06,6.65,103,0.7573,0.6214,0.2541,17.7828,14.3057,6.5417,144,0.037,0.8958,0.338,0.2105,-0.3276,0.5,1.1947,0.3333
2019bcvi,2019,Canadian Pacific Regional,1551848400,Canada,BC,NULL,2019-03-06,2019-03-09,regional,2,f,https://www.twitch.tv/firstinspires15,Completed,35,80,65,31.2,19.5,12.06,15.18,5.41,80,0.73,0.725,0.1631,11.0507,8.9061,-2.9326,130,0.0114,0.9923,0.051,0,-0.1587,0.8385,0.8797,0
2019brnov,2019,Off-Season Brazil,1569556800,Brazil,NULL,NULL,2019-09-27,2019-09-28,offseason,9,t,https://www.youtube.com/watch?v=QGfqcyOHPgQ,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019bt,2019,Beantown Blitz,1571457600,USA,MA,NULL,2019-10-19,2019-10-19,offseason,9,t,https://www.twitch.tv/firstupdatesnow,Completed,25,40,25,36.73,28.08,5.82,20.68,9.49,40,0.8005,0.775,0.1491,22.7097,19.7114,19.6289,50,0.1524,0.9,0.2866,0.2857,-0.0719,0.64,0.8229,0.4375
2019caav,2019,Aerospace Valley Regional,1554264000,USA,CA,NULL,2019-04-03,2019-04-06,regional,6,f,https://www.twitch.tv/firstinspires13,Completed,37,91,74,41.68,24.27,16.68,18.97,6.51,91,0.7536,0.7582,0.1444,12.9123,10.5805,-3.0848,148,-0.0804,0.8514,0.361,0.2667,-0.3199,0.6014,1.2559,0.2532
2019cabb,2019,Battle at the Border,1571457600,USA,CA,NULL,2019-10-19,2019-10-19,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019cabl,2019,Beach Blitz,1570766400,USA,CA,NULL,2019-10-11,2019-10-13,offseason,9,t,https://www.twitch.tv/robosportsnetwork,Completed,36,76,60,34.15,27.5,17.4,20.52,7.43,76,0.7475,0.6711,0.2104,15.0076,12.2146,7.6563,120,-0.0278,0.8667,0.4652,0.3846,-0.2915,0.5667,1.1913,0.2121
2019cacg,2019,CalGames,1570161600,USA,CA,NULL,2019-10-04,2019-10-06,offseason,9,t,https://www.twitch.tv/wrrfmediachannel,Completed,36,75,60,39.29,23.01,14.28,18.33,7.22,75,0.7989,0.7467,0.1598,18.1085,14.9775,11.6429,120,0.0473,0.9583,0.148,0,-0.1125,0.8,0.7501,0.3333
2019cacma,2019,Wings Over Camarillo,1566014400,USA,CA,NULL,2019-08-17,2019-08-18,offseason,9,t,https://www.twitch.tv/goldcoastroboticsalliance,Completed,24,55,39,32.06,22.82,5.82,17.39,8.47,55,0.7767,0.7636,0.1756,19.4975,14.4157,9.0603,78,0.084,0.9872,0.0949,0,0.1611,0.9487,0.1998,0
2019cada,2019,Sacramento Regional,1553054400,USA,CA,NULL,2019-03-20,2019-03-23,regional,4,f,https://www.twitch.tv/firstinspires21,Completed,59,104,89,43.66,24.28,17.18,17.11,7.08,104,0.7441,0.75,0.1594,12.4042,9.6597,-3.2691,178,-0.0441,0.9101,0.2018,0.1111,-0.2864,0.6854,1.2836,0.1538
2019cadm,2019,Del Mar Regional presented by Qualcomm,1551330000,USA,CA,NULL,2019-02-28,2019-03-03,regional,1,f,https://www.twitch.tv/firstinspires5,Completed,35,86,70,26.75,20.12,13.47,16.25,4.84,86,0.6871,0.6744,0.1742,11.8449,9.4908,-1.8411,140,-0.0269,0.95,0.2089,0,-0.3048,0.6786,1.506,0
2019caelk,2019,Capital City Classic,1571371200,USA,CA,NULL,2019-10-18,2019-10-20,offseason,9,t,https://www.twitch.tv/cvrobotics,Completed,45,74,60,40.84,24.13,16.84,18.64,6.19,74,0.7196,0.6892,0.2128,16.0976,13.3806,6.9355,120,-0.0003,0.925,0.212,0.5714,-0.1596,0.7417,0.8879,0.2791
2019cafc,2019,So Cal Fall Classic,1569643200,USA,CA,NULL,2019-09-28,2019-09-29,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019cafr,2019,Central Valley Regional,1551848400,USA,CA,NULL,2019-03-06,2019-03-09,regional,2,f,https://www.twitch.tv/firstinspires17,Completed,49,97,82,36.14,17.34,15.13,15.03,5.53,97,0.7147,0.732,0.182,12.9907,10.1927,-3.2989,164,-0.06,0.9085,0.312,0,-0.2524,0.7317,1.2219,0
2019cala,2019,Los Angeles Regional,1553054400,USA,CA,NULL,2019-03-20,2019-03-23,regional,4,f,https://www.twitch.tv/firstinspires17,Completed,56,100,84,35,22.77,13.92,14.56,6.23,100,0.711,0.82,0.1335,14.8791,10.7296,-1.782,168,0.0036,0.9821,0.0885,0,-0.2368,0.744,1.2358,0
2019caln,2019,Los Angeles North Regional,1552536000,USA,CA,NULL,2019-03-14,2019-03-17,regional,3,f,https://www.twitch.tv/firstinspires17,Completed,36,88,72,24.05,20.59,14.8,16.17,4.51,88,0.6833,0.6705,0.208,11.3603,9.4144,-2.2352,144,0.0126,0.9931,0.0467,0,-0.2451,0.7431,1.2427,0
2019camb,2019,Monterey Bay Regional,1553140800,USA,CA,NULL,2019-03-21,2019-03-24,regional,4,f,https://www.twitch.tv/firstinspires19,Completed,36,87,72,27.76,17.34,12.85,14.48,4.95,87,0.7231,0.6782,0.1891,12.3583,9.368,-1.5266,144,-0.0146,0.9583,0.1776,0,-0.2557,0.7361,1.6216,0
2019caoc,2019,Orange County Regional,1551243600,USA,CA,NULL,2019-02-27,2019-03-02,regional,1,f,https://www.twitch.tv/firstinspires7,Completed,49,99,82,34.71,19.04,13.84,14.65,6.12,99,0.7213,0.6768,0.1801,14.2597,11.0096,-0.7386,164,-0.003,0.9756,0.114,0,-0.2513,0.7378,1.2476,0
2019cars,2019,Carson Division,1556078400,USA,MI,NULL,2019-04-24,2019-04-27,champs_div,8,f,https://www.twitch.tv/firstinspires_carson,Completed,68,129,114,36.39,30.33,26.8,24.2,5.96,129,0.7569,0.7054,0.1863,12.6336,9.7927,1.4183,228,-0.0493,0.7851,0.4894,0.2462,-0.4511,0.3904,1.3391,0.4232
2019carv,2019,Carver Division,1555473600,USA,TX,NULL,2019-04-17,2019-04-20,champs_div,8,f,https://www.twitch.tv/firstinspires_carver,Completed,68,130,114,40.27,31.25,23.94,21.74,6.66,130,0.778,0.7615,0.1691,12.6493,10.3242,0.3056,228,-0.0277,0.9079,0.2553,0.4615,-0.3977,0.4912,1.4075,0.284
2019casd,2019,San Diego Regional presented by Qualcomm,1551848400,USA,CA,NULL,2019-03-06,2019-03-09,regional,2,f,https://www.twitch.tv/firstinspires19,Completed,47,96,79,32.65,20.33,14.05,15.4,5.19,96,0.7131,0.7604,0.1715,12.2141,9.6848,-2.4366,158,0.0074,0.9873,0.0666,0,-0.3511,0.6392,2.049,0
2019casf,2019,San Francisco Regional,1552536000,USA,CA,NULL,2019-03-14,2019-03-17,regional,3,f,https://www.twitch.tv/firstinspires19,Completed,43,95,79,35.96,22.36,15.1,16.22,7.24,95,0.7546,0.7474,0.1451,12.8847,10.3418,-2.1986,158,-0.0336,0.9367,0.2386,0,-0.297,0.6772,1.2124,0
2019casj,2019,Silicon Valley Regional,1553745600,USA,CA,NULL,2019-03-28,2019-03-31,regional,5,f,https://www.twitch.tv/firstinspires21,Completed,59,103,89,36.62,23.01,16.57,16.88,5.92,103,0.7534,0.7282,0.1772,12.01,9.4314,-3.3322,178,-0.0403,0.9157,0.3217,0,-0.3089,0.6573,1.4912,0
2019cass,2019,SCRRF SoCal Spring Scrimmage,1550293200,USA,CA,NULL,2019-02-16,2019-02-17,preseason,0,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019cave,2019,Ventura Regional,1553659200,USA,CA,NULL,2019-03-27,2019-03-30,regional,5,f,https://www.twitch.tv/firstinspires23,Completed,42,101,84,33.44,24.64,15.36,18.17,6.68,101,0.7335,0.7426,0.1728,14.2463,10.8929,-1.7759,168,-0.0697,0.8929,0.366,0,-0.3403,0.5952,1.308,0
2019cc,2019,Chezy Champs,1569556800,USA,CA,NULL,2019-09-27,2019-09-29,offseason,9,t,https://www.twitch.tv/254chezychamps,Completed,40,82,67,41.22,32.8,27.23,28.32,6.36,82,0.7462,0.7561,0.1704,22.6151,18.6311,16.5477,134,-0.0381,0.6791,0.6152,0.5057,-0.0481,0.5672,0.8723,0.6667
2019chcmp,2019,FIRST Chesapeake District Championship,1554868800,USA,VA,chs,2019-04-10,2019-04-13,district_cmp,7,f,https://www.twitch.tv/firstchesapeake1blue,Completed,58,136,116,33.06,27.42,23.89,22.22,4.87,136,0.707,0.6618,0.2072,12.452,9.244,1.8429,232,-0.0437,0.9181,0.2863,0,-0.589,0.319,2.1084,0.1505
2019ckw0,2019,Centurion-KnightKrawler Week Zero,1550293200,USA,MN,NULL,2019-02-16,2019-02-16,preseason,0,t,https://www.youtube.com/watch?v=dnFHi53llRg,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019cmpmi,2019,Einstein Field (Detroit),1556337600,USA,MI,NULL,2019-04-27,2019-04-27,einstein,8,f,https://www.twitch.tv/firstinspires,Completed,19,18,0,38.77,32.51,NULL,30.83,4.23,18,0.6169,0.5,0.2041,11.7768,9.4636,5.2181,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019cmptx,2019,Einstein Field (Houston),1555732800,USA,TX,NULL,2019-04-20,2019-04-20,einstein,8,f,https://www.twitch.tv/firstinspires,Completed,22,18,0,45.41,34.96,NULL,31.35,7.26,18,0.6702,0.7778,0.1651,13.3585,10.5956,-2.3621,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019cocri,2019,Kendrick Castillo Robotics Invitational,1569556800,USA,CO,NULL,2019-09-27,2019-09-29,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019code,2019,Colorado Regional,1553054400,USA,CO,NULL,2019-03-20,2019-03-23,regional,4,f,https://www.twitch.tv/firstinspires15,Completed,53,104,89,36.54,25.77,15.91,16.77,6.3,104,0.7689,0.7692,0.139,10.9062,8.7256,-1.5822,178,-0.0491,0.9213,0.2738,0,-0.2651,0.6966,1.1555,0
2019ctbb,2019,Bash At The Beach,1571457600,USA,CT,NULL,2019-10-19,2019-10-19,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019cthar,2019,NE District Hartford Event,1554436800,USA,CT,ne,2019-04-05,2019-04-07,district,6,f,https://www.twitch.tv/nefirst_red,Completed,38,92,76,32.09,23.66,14.71,18.69,6.28,92,0.7754,0.7391,0.1861,11.5664,9.1834,-3.4511,152,-0.0087,0.9474,0.1824,0,-0.4902,0.4605,1.8005,0.0238
2019ctsc,2019,CT State Robotics Championship,1557547200,USA,CT,NULL,2019-05-11,2019-05-11,offseason,9,t,https://www.twitch.tv/nefirst_red,Completed,35,41,24,33.67,26.94,18.5,21.8,6.09,41,0.7254,0.7561,0.1625,15.921,13.2968,9.2988,48,0.12,0.9583,0.1515,0,0.2262,0.8542,0.3213,0
2019cttd,2019,Cow Town ThrowDown,1572580800,USA,MO,NULL,2019-11-01,2019-11-02,offseason,9,t,https://www.youtube.com/watch?v=kym_DctjNiQ,Completed,50,82,67,31.31,25.25,17.28,17.61,6.52,82,0.7423,0.7805,0.1604,15.64,11.5335,6.0576,126,0.0188,0.9841,0.0828,0,-0.4387,0.5317,1.8308,0
2019ctwat,2019,NE District Waterbury Event,1552021200,USA,CT,ne,2019-03-08,2019-03-10,district,2,f,https://www.twitch.tv/nefirst_red,Completed,41,97,82,28.72,20.44,15.84,16.3,5.5,97,0.7127,0.7113,0.1673,11.5703,9.347,-0.166,164,0.0071,0.9878,0.0687,0,-0.3341,0.6524,1.7152,0
2019cur,2019,Curie Division,1556078400,USA,MI,NULL,2019-04-24,2019-04-27,champs_div,8,f,https://www.twitch.tv/firstinspires_curie,Completed,68,129,114,41.16,33.71,28.46,25.7,6.54,129,0.742,0.7597,0.1517,14.4786,10.7441,2.7343,228,-0.0166,0.7237,0.5622,0.4112,-0.3639,0.5263,0.9924,0.6327
2019dal,2019,Daly Division,1556078400,USA,MI,NULL,2019-04-24,2019-04-27,champs_div,8,f,https://www.twitch.tv/firstinspires_daly,Completed,68,131,114,36.64,31.87,26.32,24.27,5.89,131,0.7134,0.7252,0.1645,12.8753,10.1458,0.0985,228,-0.0722,0.807,0.5366,0.2414,-0.4755,0.3947,1.3411,0.4103
2019dar,2019,Darwin Division,1556078400,USA,MI,NULL,2019-04-24,2019-04-27,champs_div,8,f,https://www.twitch.tv/firstinspires_darwin,Completed,68,131,114,38.85,31.64,27.18,24.48,6.15,131,0.7329,0.7099,0.1758,12.1733,9.392,0.392,228,-0.0695,0.8158,0.444,0.3636,-0.5115,0.3684,1.4128,0.4146
2019emcc,2019,EMCC 2019,1569038400,USA,MN,NULL,2019-09-21,2019-09-21,offseason,9,t,https://www.youtube.com/watch?v=kJLa0W2NykA,Completed,29,51,44,29.07,24.04,14.13,19.53,5.74,51,0.7763,0.549,0.3001,25.5406,20.718,19.1927,88,0.0212,0.9886,0.0738,0,-0.3166,0.6477,1.4421,0
2019flme,2019,Space Coast Showdown,1569643200,USA,FL,NULL,2019-09-28,2019-09-28,offseason,9,t,https://www.youtube.com/watch?v=ItwhGu5q8Bg,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019flor,2019,Orlando Regional,1552449600,USA,FL,NULL,2019-03-13,2019-03-16,regional,3,f,https://www.twitch.tv/firstinspires5,Completed,64,111,96,28.9,23.08,15.14,14.7,5.5,111,0.722,0.6757,0.2097,11.1546,8.6926,-1.7067,192,-0.0061,0.974,0.1227,0,-0.3252,0.6667,1.7358,0
2019flrc,2019,ROBOTICON Tampa Bay,1570852800,USA,FL,NULL,2019-10-12,2019-10-13,offseason,9,t,https://www.twitch.tv/plughitzlive,Completed,30,0,40,33.96,23,6.49,15.38,8.33,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019flwp,2019,South Florida Regional,1553659200,USA,FL,NULL,2019-03-27,2019-03-30,regional,5,f,https://www.twitch.tv/firstinspires7,Completed,64,112,96,34.16,24.48,16.64,16.3,6.04,112,0.7472,0.75,0.1816,13.4973,10.2567,-4.3781,192,-0.0355,0.9375,0.2366,0,-0.3733,0.6146,1.8837,0
2019fsurd,2019,FSU Roboday,1569556800,USA,MI,NULL,2019-09-27,2019-09-28,offseason,9,t,https://www.twitch.tv/fsuroboday,Completed,24,44,28,34.43,24.47,5.82,17.89,8.86,44,0.8085,0.7727,0.1607,19.6069,14.5238,12.0863,56,0.0155,0.8929,0.3332,0.25,-0.3378,0.5179,1.3315,0.129
2019ftcmp,2019,FIRST In Texas District Championship,1554264000,USA,TX,fit,2019-04-03,2019-04-06,district_cmp,6,f,https://www.twitch.tv/firstintexasevents,Completed,64,143,128,39.97,28.87,22.54,22.08,5.64,143,0.7542,0.7483,0.1591,12.6041,9.7987,-0.245,256,-0.0479,0.8711,0.3738,0.1538,-0.5035,0.4297,1.9815,0.2551
2019gaalb,2019,PCH District Albany Event presented by Procter & Gamble,1552536000,USA,GA,pch,2019-03-14,2019-03-16,district,3,f,https://www.twitch.tv/gafirst1,Completed,30,75,60,24,18.57,8.93,13.83,5.05,75,0.7034,0.6933,0.1768,9.9339,8.0401,-1.3388,120,0.0128,0.9917,0.0551,0,-0.1988,0.8,1.4076,0
2019gacmp,2019,Peachtree District State Championship,1554264000,USA,GA,pch,2019-04-03,2019-04-06,district_cmp,6,f,https://www.twitch.tv/gafirst1,Completed,45,105,90,32.52,24.97,18.98,19.99,5.04,105,0.7154,0.6857,0.1942,12.0459,9.6089,0.2107,180,-0.0794,0.8722,0.403,0,-0.3272,0.5444,1.3128,0.1277
2019gacol,2019,PCH District Columbus Event,1553140800,USA,GA,pch,2019-03-21,2019-03-23,district,4,f,https://www.twitch.tv/gafirst1,Completed,35,84,70,29.91,21.24,11.53,15.25,6.61,84,0.767,0.8095,0.1386,10.39,8.2885,-0.4596,140,-0.0322,0.9429,0.1876,0,-0.2427,0.7357,1.2349,0
2019gadal,2019,PCH District Dalton Event,1551934800,USA,GA,pch,2019-03-07,2019-03-09,district,2,f,https://www.twitch.tv/gafirst1,Completed,38,93,76,25.85,16.7,11.28,12.74,5.27,93,0.7175,0.7849,0.1862,10.9999,8.6313,0.0428,152,0.0062,0.9868,0.07,0,-0.2361,0.7566,1.4252,0
2019gafor,2019,PCH District Forsyth District Event,1553832000,USA,GA,pch,2019-03-29,2019-03-31,district,5,f,https://www.twitch.tv/gafirst1,Completed,30,78,60,26.98,18.45,13.76,16.18,4.69,78,0.7109,0.6667,0.1905,12.8956,9.3472,-2.0282,120,0.0017,0.9833,0.089,0,-0.1764,0.8167,1.0594,0
2019gagai,2019,PCH District Gainesville Event,1551416400,USA,GA,pch,2019-03-01,2019-03-03,district,1,f,https://www.twitch.tv/gafirst1,Completed,38,94,76,24.47,18.79,10.56,13.63,5.85,94,0.6954,0.6809,0.2005,13.2994,9.966,0.0508,152,-0.0036,0.9737,0.1197,0,-0.2362,0.7566,1.4322,0
2019gagr,2019,GRITS 2019 – Deep Space,1572667200,USA,GA,NULL,2019-11-02,2019-11-02,offseason,9,t,https://www.twitch.tv/gafirst2,Completed,32,45,38,32.75,24.31,13.76,19.07,6.66,45,0.7378,0.7556,0.1624,21.0504,18.06,16.972,76,0.0684,0.9474,0.1725,0.3333,-0.0698,0.7105,0.7978,0.2143
2019gal,2019,Galileo Division,1555473600,USA,TX,NULL,2019-04-17,2019-04-20,champs_div,8,f,https://www.twitch.tv/firstinspires_galileo,Completed,67,127,112,38.82,29.89,24.74,22.17,6.21,127,0.7563,0.811,0.1224,11.7261,9.4433,0.9709,224,-0.0703,0.8214,0.4467,0.0909,-0.4735,0.3929,1.508,0.299
2019glbbb,2019,Great Lakes Bay Bot Bash,1567742400,USA,MI,NULL,2019-09-06,2019-09-07,offseason,9,t,https://www.twitch.tv/first_glbr,Completed,24,46,28,30.66,24.28,5.94,19.2,7.69,46,0.7964,0.5652,0.3117,18.0502,14.2755,5.2145,56,0.0218,0.9464,0.1939,0,-0.3309,0.5536,1.267,0.2857
2019gprr,2019,Great Plains Robot Roundup,1568347200,USA,KS,NULL,2019-09-13,2019-09-14,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019hiho,2019,Hawaii Regional,1553659200,USA,HI,NULL,2019-03-27,2019-03-30,regional,5,f,https://www.twitch.tv/firstinspires_hawaii,Completed,34,84,68,34.57,19.55,11.4,15.26,6.5,84,0.7605,0.8929,0.1114,12.0943,9.7994,-2.9106,136,0.0128,0.9926,0.0474,0,-0.2977,0.6912,1.5367,0
2019hop,2019,Hopper Division,1555473600,USA,TX,NULL,2019-04-17,2019-04-20,champs_div,8,f,https://www.twitch.tv/firstinspires_hopper,Completed,68,132,114,34.1,28.77,23.41,20.59,6.32,132,0.7309,0.7045,0.1791,12.2377,9.6189,0.0397,228,-0.0518,0.8947,0.3439,0.0769,-0.4823,0.4298,1.7581,0.1333
2019iacf,2019,Iowa Regional,1553054400,USA,IA,NULL,2019-03-20,2019-03-23,regional,4,f,https://www.twitch.tv/firstinspires13,Completed,48,94,80,31.55,22.05,16.79,17.25,5.42,94,0.74,0.7766,0.1778,13.0034,10.1992,-4.2569,160,-0.006,0.9688,0.1069,0,-0.4035,0.575,1.9921,0
2019idbo,2019,Idaho Regional,1553659200,USA,ID,NULL,2019-03-27,2019-03-30,regional,5,f,https://www.twitch.tv/firstinspires15,Completed,27,69,54,34.27,22.43,12.23,19.02,6.49,69,0.7516,0.8406,0.1223,11.8596,9.2219,-2.4819,108,-0.0945,0.8519,0.4473,0,-0.3862,0.537,1.613,0.0385
2019ilch,2019,Midwest Regional,1551848400,USA,IL,NULL,2019-03-06,2019-03-09,regional,2,f,https://www.twitch.tv/firstinspires9,Completed,53,95,80,27.16,20.45,13.68,13.71,5.75,95,0.7315,0.7263,0.1723,12.7945,9.7085,-0.509,160,-0.0159,0.9625,0.1615,0,-0.1878,0.8,1.0149,0
2019ilpe,2019,Central Illinois Regional,1553054400,USA,IL,NULL,2019-03-20,2019-03-23,regional,4,f,https://www.twitch.tv/firstinspires9,Completed,40,90,74,28.95,24.1,17.43,18.88,5.27,90,0.7205,0.7222,0.1926,12.5282,9.2367,-1.2942,148,-0.0125,0.9662,0.1495,0,-0.555,0.4257,2.6704,0
2019ilrr,2019,Rock River Robotics Off-Season Competition,1564200000,USA,IL,NULL,2019-07-27,2019-07-27,offseason,9,t,https://www.twitch.tv/firstupdatesnow,Completed,32,43,27,30.86,27.41,19.02,22.07,5.97,43,0.74,0.5814,0.269,22.9739,18.9902,16.8084,54,0.0037,0.9444,0.1874,0,-0.2819,0.6111,0.9996,0.16
2019inbbb,2019,Boiler Bot Battle,1573880400,USA,IN,NULL,2019-11-16,2019-11-16,offseason,9,t,https://www.twitch.tv/indianafirstlive,Completed,33,57,39,30.33,26.26,19.02,20.76,6.31,57,0.7271,0.6316,0.2218,21.3333,17.8553,16.3986,78,0.137,0.9615,0.1803,0,0.2283,0.8205,0.3526,0
2019incmp,2019,Indiana State Championship,1554955200,USA,IN,fin,2019-04-11,2019-04-13,district_cmp,7,f,https://www.twitch.tv/indianafirstlive,Completed,32,80,64,35.66,27.97,20.01,23.96,4.61,80,0.6938,0.75,0.1685,12.1207,8.7846,1.0561,128,-0.1088,0.8047,0.5429,0,-0.4666,0.3203,1.2899,0.2689
2019ingre,2019,IN District Center Grove Event sponsored by Toyota,1553745600,USA,IN,fin,2019-03-28,2019-03-30,district,5,f,https://www.twitch.tv/indianafirstlive,Completed,35,87,70,29.05,23.58,16.81,19.47,5.11,87,0.7199,0.7126,0.2042,12.2666,9.7031,-0.1862,140,-0.033,0.9357,0.2159,0,-0.3151,0.5643,1.353,0.0317
2019inmis,2019,IN District St. Joseph Event,1552021200,USA,IN,fin,2019-03-08,2019-03-10,district,2,f,https://www.twitch.tv/indianafirstlive,Completed,42,99,84,28.3,21.58,15.71,17.02,5.09,99,0.6962,0.7071,0.1995,13.0164,10.8097,-2.5322,168,0.0129,0.994,0.0425,0,-0.3025,0.6845,1.464,0
2019inpr,2019,Penn Robotics Scrimmage,1550379600,USA,IN,NULL,2019-02-17,2019-02-17,preseason,0,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019inwla,2019,IN District Tippecanoe Event,1553227200,USA,IN,fin,2019-03-22,2019-03-24,district,4,f,https://www.twitch.tv/indianafirstlive,Completed,39,95,78,29.69,24.95,17.96,19.5,5.14,95,0.6866,0.7474,0.1863,15.2337,10.5661,-0.6942,156,-0.0253,0.9551,0.1913,0,-0.3558,0.5705,1.5098,0
2019ios,2019,Israel Off-Season,1571112000,Israel,NULL,NULL,2019-10-15,2019-10-16,offseason,9,t,https://www.twitch.tv/israelioffseasonwebcast,Completed,28,57,42,34.13,23.47,10.77,19.86,6.49,57,0.75,0.614,0.2472,20.0045,16.1629,-3.2445,84,-0.0501,0.881,0.3938,0.2857,-0.1782,0.7024,0.746,0.2857
2019iri,2019,Indiana Robotics Invitational,1562904000,USA,IN,NULL,2019-07-12,2019-07-13,offseason,9,t,https://www.twitch.tv/firstinspires,Completed,68,118,102,41.32,36.92,32.21,30.88,4.48,118,0.6837,0.6525,0.2152,19.3351,15.5315,12.5489,204,0.0942,0.598,0.766,0.6435,0.0312,0.7696,0.5462,0.8683
2019iscmp,2019,FIRST Israel District Championship,1554177600,Israel,NULL,isr,2019-04-02,2019-04-04,district_cmp,6,f,https://www.twitch.tv/firstisrael,Completed,45,101,83,30.8,23.84,19.18,19.26,4.88,101,0.7238,0.6139,0.2239,14.1771,10.6923,-0.1414,166,-0.0621,0.8916,0.3544,0,-0.507,0.4157,1.8097,0
2019isde1,2019,ISR District Event #1,1551675600,Israel,NULL,isr,2019-03-04,2019-03-05,district,2,f,https://www.twitch.tv/firstisrael,Completed,31,73,57,28.05,15.16,8.53,12.48,6.02,73,0.743,0.7534,0.1671,13.1973,10.2722,-1.6502,114,-0.0178,0.9561,0.1643,0,-0.3056,0.6842,1.6361,0
2019isde2,2019,ISR District Event #2,1551848400,Israel,NULL,isr,2019-03-06,2019-03-07,district,2,f,https://www.twitch.tv/firstisrael,Completed,34,82,63,22.92,17.31,13.88,14.97,3.37,82,0.6712,0.5732,0.2636,13.9076,10.8519,-1.3952,126,-0.004,0.9762,0.1167,0,-0.2352,0.7619,1.4048,0
