team,name,state,country,district,active,elo,elo_recent,elo_mean,elo_max,wins,losses,ties,count,winrate
4738,Patribots,CA,USA,None,1,1586.63,1573.19,1510.16,1586.63,74,67,2,143,0.5245
4739,CNTRL F5,All,Australia,None,1,1425.8592,1412.25,1420.15,1436.9,27,44,1,72,0.3819
4740,Sparta Bots,TN,USA,None,1,1462.6984,1452.06,1475.43,1514.95,39,52,0,91,0.4286
4741,WingNuts,MN,USA,None,1,1504.72,1462.09,1442.95,1504.72,38,43,2,83,0.4699
4742,JaliScience 4742,All,Mexico,None,0,NULL,NULL,1408.22,1435.83,7,17,0,24,0.2917
4743,STEAM Engine,MI,USA,fim,0,NULL,NULL,1446.4,1446.4,6,18,0,24,0.25
4744,Ninjas,All,Israel,isr,1,1504.59,1499.7,1467.22,1570.67,92,106,1,199,0.4648
4745,Mets Robotics,AR,USA,None,0,NULL,NULL,1437.1,1484.23,10,11,1,22,0.4773
4746,Tecmilenio - Alebrijes - 4746,All,Mexico,None,0,NULL,1434.31,1428.6,1463.92,23,41,0,64,0.3594
4747,Millennium Falcons,TX,USA,None,0,NULL,NULL,1404.52,1425.31,5,14,0,19,0.2632
4748,Bulldog (Auto)'bots,SC,USA,None,1,1485.6,1473.87,1439.52,1485.6,27,42,0,69,0.3913
4749,Pisgah Robotics,GA,USA,pch,1,1525.98,1532.87,1519.43,1578.53,88,95,4,187,0.4813
4750,Bert,NJ,USA,fma,1,1543.7048000000002,1614.13,1571.42,1690.82,109,116,0,225,0.4844
4751,Robo Warriors,AB,Canada,None,0,NULL,NULL,1442.54,1458.4,12,16,0,28,0.4286
4753,Bexley Lions,OH,USA,None,0,NULL,NULL,1452.45,1497.82,14,27,1,42,0.3452
4754,RoBenedicts,ON,Canada,None,0,NULL,NULL,1424.3,1501.13,5,18,0,23,0.2174
4755,M^3,MI,USA,fim,0,NULL,NULL,1380.4,1380.4,5,19,0,24,0.2083
4757,Talos,All,Israel,isr,1,1422.0128,1409.4,1428.95,1478.98,39,67,1,107,0.3692
4758,RoboBlazers,MI,USA,fim,1,1508.16,1485.3,1478.77,1560.06,62,98,5,165,0.3909
4761,The Robockets,MA,USA,ne,1,1589.38,1620.2,1567.6,1669.03,148,148,3,299,0.5
4762,Robo-Saints,MN,USA,None,0,NULL,1424.37,1478.22,1563.02,25,34,1,60,0.425
4763,i to the Fourth Robotics,CA,USA,None,1,1414.98,1440.74,1455.06,1512.35,26,51,3,80,0.3438
4764,The Memphis MechWarriors,TN,USA,None,1,1321.26,1380.58,1380.58,1433.54,10,41,0,51,0.1961
4765,PWRUP,CA,USA,None,1,1456.8904,1465.6,1459.21,1481.89,35,38,1,74,0.4797
4767,C4,NC,USA,fnc,0,NULL,1455.49,1429.78,1483.38,40,70,2,112,0.3661
4768,Cody Comets,MI,USA,fim,1,1530.39,1493.95,1489.5,1530.39,87,131,2,220,0.4
4769,Nerdvana,FL,USA,None,0,NULL,1533.52,1490.16,1557.63,30,28,0,58,0.5172
4770,EDW Robotics,LA,USA,None,0,NULL,NULL,1433.7,1433.7,3,6,1,10,0.35
4771,Match,All,Mexico,None,0,NULL,NULL,1427.82,1427.82,4,9,1,14,0.3214
4772,Optimistic Skyz,WA,USA,pnw,0,NULL,NULL,1460.51,1464.06,20,22,0,42,0.4762
4773,Steel Horses,NY,USA,None,1,1351.048,1360.93,1386.82,1422.58,19,43,0,62,0.3065
4774,The Drop Bears,All,Australia,None,1,1562.8024,1565.5,1515.88,1593.7,102,90,6,198,0.5303
4775,Aztech Robotics,All,Mexico,None,1,1514.31,1553.34,1503.31,1634.27,91,77,1,169,0.5414
4776,S.C.O.T.S. Bots,MI,USA,fim,1,1658.43,1667.51,1594.64,1750.75,139,155,6,300,0.4733
4777,Spirit Robotics,ON,Canada,ont,1,1481.1592,1467.91,1480.56,1508.75,52,73,0,125,0.416
4778,Stormbots,MN,USA,None,1,1566.46,1511.52,1512.67,1567.87,56,49,1,106,0.533
4779,RoboSapiens,MI,USA,fim,1,1590.2144,1642.73,1576.76,1676.69,139,140,4,283,0.4982
4780,Tenacious Drones,OH,USA,None,1,1457.0224,1423,1427.47,1486.75,34,43,0,77,0.4416
4781,RoboSpartans,IN,USA,fin,0,NULL,NULL,1423.99,1450.82,13,27,2,42,0.3333
4782,PrepaTec - Borrebots,All,Mexico,None,1,1456.44,1459.6,1423.8,1481.01,37,53,1,91,0.4121
4783,The RoboRavens,ON,Canada,ont,1,1496.7528000000002,1492.57,1470.81,1541.93,60,79,3,142,0.4331
4784,ATOM,All,Israel,isr,1,1489.0432,1456.15,1427.62,1538.05,42,73,2,117,0.3675
4785,Cougar Robotics,CA,USA,None,0,NULL,NULL,1399.36,1399.36,2,10,0,12,0.1667
4786,Nicolet FEAR,WI,USA,None,1,1583.1192,1580.37,1519.29,1641.83,93,88,1,182,0.5137
4787,Axiom,IL,USA,None,1,1464.74,1461.59,1445.83,1479.46,37,75,0,112,0.3304
4788,Can't Control,All,Australia,None,0,NULL,NULL,1431.01,1445.77,6,15,1,22,0.2955
4789,VB Electras,NY,USA,None,0,NULL,NULL,1422.28,1441.77,7,9,1,17,0.4412
4790,Yigal-Alon,All,Israel,None,0,NULL,NULL,1427.16,1427.16,4,5,0,9,0.4444
4791,Pandroids,IN,USA,fin,0,NULL,NULL,1411.6,1486.97,25,48,0,73,0.3425
4792,Desert Storm,NV,USA,None,0,NULL,1430.97,1443.92,1488.77,45,58,0,103,0.4369
4793,OOBotics,ME,USA,ne,0,NULL,NULL,1415.38,1442.16,5,20,0,25,0.2
4794,infinity,All,Israel,None,0,NULL,NULL,1414.11,1417.51,12,16,0,28,0.4286
4795,EastBots,NC,USA,fnc,1,1569.03,1623.27,1544.93,1715.04,127,133,4,264,0.4886
4796,Cyber Dragons,MA,USA,ne,1,1521.3544000000002,1499.07,1454.26,1552.03,58,104,2,164,0.3598
4797,Bryant HS,NY,USA,None,0,NULL,NULL,1478.14,1488.77,16,15,1,32,0.5156
4798,Toxic Robos,TX,USA,None,0,NULL,NULL,1432.59,1445.67,11,23,1,35,0.3286
4799,Lazbuddie Robotics,TX,USA,fit,1,1476.7312000000002,1480.89,1445.5,1488.31,41,76,1,118,0.3517
4800,Rage Against the Machines,NV,USA,None,0,NULL,NULL,1492.12,1523.2,25,25,0,50,0.5
4801,Blacktown Boys Cybernetic Phoenix,All,Australia,None,1,1406.5368,1376.69,1406.95,1461.47,22,33,1,56,0.4018
4802,U.M.M (Unidentified Moving Machines),All,Australia,None,1,1412.5736000000002,1423.4,1440.1,1475.31,38,57,1,96,0.401
4803,The Superbots,PA,USA,None,0,NULL,NULL,1454.39,1454.39,6,5,0,11,0.5455
4804,Port PiraTech,WI,USA,None,1,1438.844,1421.52,1409.44,1456.26,24,45,0,69,0.3478
4805,Robotic Warriors,LA,USA,None,0,NULL,NULL,1455.66,1470.36,19,20,0,39,0.4872
4807,Jag Squad,ON,Canada,None,0,NULL,NULL,1422.97,1443.31,6,18,1,25,0.26
4808,Tigers,ON,Canada,None,0,NULL,NULL,1374.2,1374.2,4,8,0,12,0.3333
4809,Black Knight Robotics,MO,USA,None,1,1444.2032000000002,1438.57,1443.38,1495.34,33,46,0,79,0.4177
4810,I AM Robot,MI,USA,fim,1,1554.5824,1595.59,1585.44,1628.27,111,120,3,234,0.4808
4811,Majestic Eagles,MI,USA,fim,1,1567.4848000000002,1546.08,1520.24,1619.83,84,108,3,195,0.4385
4812,Crosby Robotics Team,CT,USA,None,0,NULL,NULL,1477.8,1477.8,6,3,0,9,0.6667
4814,WE MARS Incubator,ON,Canada,ont,1,1607.9928,1633.62,1594.32,1661.48,139,114,3,256,0.5488
4815,ELECTROPANTHERS,MI,USA,fim,1,1486.1616,1524.49,1488.42,1572.17,87,118,2,207,0.4251
4816,holographic,NC,USA,fnc,1,1467.69,1438.15,1445.85,1507.41,49,100,3,152,0.3322
4817,Singapore American School Eagles,All,Singapore,None,1,1409.6535999999999,1435.79,1419.21,1517.92,34,61,0,95,0.3579
4818,The Herd,ND,USA,None,1,1561.5120000000002,1569.12,1520.01,1643.01,73,82,2,157,0.4713
4819,Flat Mountain Mechanics,MI,USA,fim,1,1557.8664,1580.06,1574.03,1630.48,125,119,4,248,0.5121
4820,Huey Tlatoani,All,Mexico,None,0,NULL,NULL,1435.49,1440.5,10,14,0,24,0.4167
4821,cyberUs,DC,USA,chs,1,1492.9,1501,1489.45,1591.24,64,83,7,154,0.4383
4823,Metal Manes,SC,USA,None,1,1425.9895999999999,1414.13,1431.9,1470.1,29,50,0,79,0.3671
4824,BerryBotics,IN,USA,fin,0,NULL,1508.98,1487.16,1516.63,33,65,2,100,0.34
4825,The Coltenoids,ON,Canada,None,0,NULL,NULL,1482.75,1540.86,16,18,0,34,0.4706
4827,Minerbotics,MI,USA,fim,1,1531.76,1468.63,1484.17,1532.24,91,111,4,206,0.4515
4828,RoboEagles,NC,USA,fnc,1,1577.96,1541,1523.67,1587.57,113,134,2,249,0.4578
4829,Titanium Tigers,NC,USA,fnc,1,1514.2584000000002,1522.02,1479.49,1535.81,62,86,2,150,0.42
4830,ROBOT  2E,All,China,None,0,NULL,NULL,1430.45,1439.78,11,21,0,32,0.3438
4832,CroBots,LA,USA,None,0,NULL,NULL,1426.99,1449.22,6,13,1,20,0.325
4833,Bangarang,FL,USA,None,0,NULL,NULL,1432.92,1439,5,14,0,19,0.2632
4834,RoboColts,MI,USA,fim,0,NULL,NULL,1439.07,1439.07,8,16,0,24,0.3333
4835,Junkyard Dawgs,MI,USA,fim,1,1469.9912000000002,1461.75,1464.97,1500.42,81,99,5,185,0.4514
4836,Zai,All,Mexico,None,0,NULL,NULL,1457.16,1457.16,3,8,0,11,0.2727
4838,Outlaws,MI,USA,fim,1,1464.9864000000002,1458.4,1459.2,1493.45,43,89,2,134,0.3284
4839,none,MI,USA,fim,0,NULL,NULL,1428.42,1428.42,7,17,0,24,0.2917
4840,The Panthers,MI,USA,fim,1,1418.25,1428.98,1445.51,1501.38,62,113,3,178,0.3567
4841,Optimal Robotics,AZ,USA,None,0,NULL,1498.92,1473.47,1500.84,47,69,2,118,0.4068
4842,Botrregos,All,Mexico,None,0,NULL,NULL,1427.97,1439.16,30,43,0,73,0.411
4843,Mystery Science Robotics,AR,USA,None,0,NULL,NULL,1463.1,1463.1,3,9,0,12,0.25
4845,Lion's Pride,MN,USA,None,1,1490.85,1469.86,1473.21,1532.58,39,43,1,83,0.4759
4846,G.I. Frost Bots,IN,USA,fin,0,NULL,NULL,1414.82,1476.63,23,48,1,72,0.3264
4847,Techno-Logic Trojans,SC,USA,None,1,1395.75,1388.49,1407.03,1433.35,21,48,0,69,0.3043
4848,Black Knights,AR,USA,None,0,NULL,NULL,1434.19,1434.19,5,7,0,12,0.4167
4849,Rock City Robots,AR,USA,None,0,NULL,NULL,1444.81,1470.48,13,21,0,34,0.3824
4850,Mr. Parks' Robotics,MN,USA,None,0,NULL,NULL,1461.07,1461.07,5,3,0,8,0.625
4851,JungleBots,MI,USA,fim,1,1498.7496,1529.53,1522.86,1583.61,77,102,4,183,0.4317
4852,The Eliminators,TX,USA,None,0,NULL,NULL,1483.9,1531.11,24,33,0,57,0.4211
4853,RoboCats,TX,USA,None,0,NULL,NULL,1474.37,1474.52,8,16,0,24,0.3333
4854,Trobots,MI,USA,fim,1,1489.13,1514.51,1498.55,1528,77,110,2,189,0.4127
4855,Ramageddon,MI,USA,fim,1,1623.03,1654.72,1583.16,1776.03,130,128,3,261,0.5038
4856,Brearley/Chapin Double X,NY,USA,None,0,NULL,1389.26,1397.58,1446.69,17,48,0,65,0.2615
4859,The CyBears,MN,USA,None,1,1510.78,1547.25,1500.07,1577.2,40,56,0,96,0.4167
4901,Garnet Squadron,SC,USA,None,0,NULL,NULL,1513.87,1545.87,31,42,0,73,0.4247
4902,The Wildebots,ON,Canada,ont,1,1437.7896,1430.26,1453.99,1497.94,44,79,3,126,0.3611
4903,Mustangs,ON,Canada,ont,1,1585.84,1591.92,1530.29,1688.54,117,96,3,216,0.5486
4904,Bot-Provoking,CA,USA,None,1,1519.6224000000002,1550.15,1495.57,1605.88,62,73,2,137,0.4599
4905,Andromeda One,MA,USA,ne,1,1636.53,1630.08,1601.08,1636.53,156,137,3,296,0.5321
4906,The Collective,ME,USA,ne,1,1580.2424,1584.72,1547.55,1634.55,94,98,0,192,0.4896
4907,Thunderstamps,ON,Canada,ont,1,1608.9,1553.77,1531.5,1636.81,99,103,3,205,0.4902
4908,Duxbury Dragons,MA,USA,ne,1,1565.69,1597.53,1579.03,1692.91,110,108,4,222,0.5045
4909,Bionics,MA,USA,ne,1,1697.81,1692.82,1652.42,1729.96,162,141,3,306,0.5343
4910,East Cobb Robotics 4910,GA,USA,pch,1,1823,1777.66,1641.27,1901.14,204,92,4,300,0.6867
4911,CyberKnights,WA,USA,pnw,1,1760.85,1749.74,1729.2,1827.45,291,168,5,464,0.6325
4912,Panthers,TN,USA,None,0,NULL,NULL,1364.08,1364.08,3,8,0,11,0.2727
4913,Huskyteers,CA,USA,None,1,1553.6416000000002,1561.68,1529.35,1609.69,70,63,3,136,0.5257
4914,Panthers,ON,Canada,ont,1,1571.2584000000002,1587.51,1556.52,1608.2,96,108,1,205,0.4707
4915,Spartronics,WA,USA,pnw,1,1607.54,1642.63,1646.75,1717.7,158,145,3,306,0.5212
4917,Sir Lancerbot,ON,Canada,ont,1,1687.564,1749.17,1692.68,1839.39,205,128,2,335,0.6149
4918,The Roboctopi,WA,USA,pnw,1,1603.15,1583.36,1568.08,1606.97,121,126,3,250,0.49
4919,Leodroids,CA,USA,None,1,1482.75,1427.85,1407.08,1482.75,21,46,1,68,0.3162
4920,Belle River Automatons,ON,Canada,ont,1,1564.2608,1596.98,1535.62,1633.44,81,112,1,194,0.4201
4921,KDHS HAWKTOBOTS,ON,Canada,None,0,NULL,NULL,1380.95,1387.82,12,18,0,30,0.4
4922,Tartans,ON,Canada,None,0,NULL,NULL,1444.63,1444.63,2,9,0,11,0.1818
4923,LaserBots,ON,Canada,ont,0,NULL,NULL,1405.95,1433.5,9,21,0,30,0.3
4924,STEM Pythons,TN,USA,None,1,1508.0024,1493.49,1469.12,1561.26,26,47,0,73,0.3562
4925,The Resistance ,NH,USA,ne,1,1518.3672000000001,1504.86,1494.31,1557.74,70,105,3,178,0.4017
4926,GalacTech,IN,USA,fin,1,1559.59,1605.03,1534.6,1641.87,96,137,5,238,0.4139
4927,Marauders,IN,USA,None,0,NULL,NULL,1458.26,1458.26,4,8,0,12,0.3333
4928,Arabian Knights,All,United Arab Emirates,None,0,NULL,NULL,1481.76,1511.05,10,13,0,23,0.4348
4929,Maroon Monsoon,MA,USA,ne,1,1539.16,1487.39,1487.84,1559.74,70,100,0,170,0.4118
4930,Electric Mayhem,NY,USA,None,1,1523.01,1613.62,1611.33,1687.42,113,102,7,222,0.5248
4931,Edwardsville Technologies,IL,USA,None,1,1566.8616000000002,1572.8,1534.54,1613.48,49,42,1,92,0.538
4932,Cougar Robotics,ON,Canada,ont,1,1530.5504,1525.66,1507.77,1572.27,56,75,1,132,0.428
4933,Code Green,OK,USA,None,0,NULL,1420.81,1444.73,1478.02,21,34,0,55,0.3818
4935,T-Rex,NC,USA,fnc,1,1522.32,1576.38,1559.78,1603.58,150,136,7,293,0.5239
4936,Viral Vortex,ON,Canada,ont,1,1531.09,1572.44,1535.32,1603.35,85,89,3,177,0.4887
4938,Falcons,ON,Canada,ont,1,1464.0552,1487.07,1463.49,1528.59,41,66,2,109,0.3853
4939,Allspark9,ON,Canada,ont,1,1581.0072,1632.08,1546.23,1683.15,143,127,6,276,0.529
4940,Knight Vision,ON,Canada,ont,1,1510.1464,1526.8,1512.01,1557.95,66,89,2,157,0.4268
4941,RoboBibb,GA,USA,pch,1,1619.412,1655,1577.33,1673.99,151,110,8,269,0.5762
4942,Spartech,QC,Canada,None,1,1479.56,1433.89,1443.37,1488.15,31,46,3,80,0.4062
4943,"""R Cubed""  ",ON,Canada,ont,0,NULL,1364.25,1443.13,1501.35,22,40,1,63,0.3571
4944,The Hi Fives,CO,USA,None,1,1636.9816,1637.57,1594.35,1701.99,104,101,1,206,0.5073
4945,Titanium-Wrecks,MD,USA,chs,0,NULL,NULL,1521.8,1544.23,56,49,3,108,0.5324
4946,The Alpha Dogs,ON,Canada,ont,1,1674.54,1699.33,1656.04,1753.95,185,123,2,310,0.6
4947,Fenix,QC,Canada,None,1,1545.72,1531.49,1517.32,1545.72,49,41,1,91,0.544
4949,Robo Panthers,MD,USA,chs,1,1429.8376,1415.62,1442.98,1479.77,47,99,5,151,0.3278
4950,Centaures,QC,Canada,None,1,1488.4344,1474.89,1484.36,1513.16,38,40,1,79,0.4873
4951,CDS Cyclones,ON,Canada,ont,1,1537.2800000000002,1553.32,1524.78,1579.98,77,80,4,161,0.4907
4952,Les Carnicas,QC,Canada,None,1,1585.08,1546.4,1514.69,1585.08,39,47,1,87,0.454
4953,Laser Beam,All,China,None,0,NULL,NULL,1476.15,1499.35,14,13,2,29,0.5172
4954,Palindrome Robotics,DE,USA,fma,0,NULL,1578.9,1598.04,1654.4,99,112,3,214,0.4696
4955,LA Tech,QC,Canada,None,1,1472.87,1441.09,1419.14,1472.87,41,54,4,99,0.4343
4956,RoboSharks,MI,USA,fim,1,1605.9552,1590.56,1568.73,1648.29,128,128,5,261,0.5
4957,Lynx,QC,Canada,None,1,1440.8912000000003,1429.82,1438.58,1461.25,30,32,1,63,0.4841
4958,Robocats,NH,USA,ne,1,1496.6792,1494.94,1489.72,1526.56,65,97,3,165,0.403
4959,Millennium Falcons,MO,USA,None,1,1615.25,1623.63,1583.55,1679.46,83,92,3,178,0.4747
4960,Polibot San Carlos,All,Chile,None,0,NULL,NULL,1402.37,1402.37,2,8,0,10,0.2
4961,Shock and Awe-sum,MI,USA,fim,1,1656.23,1656.3,1607.15,1672.95,122,118,1,241,0.5083
4962,Knight Tech Robotics,AZ,USA,None,0,NULL,NULL,1462.86,1471.13,13,21,0,34,0.3824
4964,LA Streetbots,CA,USA,None,1,1389.33,1471.52,1454.56,1583.03,46,58,2,106,0.4434
4965,FIRE,SC,USA,None,1,1560.32,1597.21,1553.65,1629.38,93,86,0,179,0.5196
4966,Condor Force Robot,All,Chile,None,0,NULL,NULL,1363.74,1363.74,1,9,0,10,0.1
4967,That ONE Team-OurNextEngineers,MI,USA,fim,1,1679.71,1685.21,1701.7,1750.86,253,162,6,421,0.6081
4968,RoboHawks,ON,Canada,ont,1,1498.2808,1481.96,1440.89,1513.48,56,78,1,135,0.4185
4969,Iron FeNix,VA,USA,chs,0,NULL,NULL,1438.17,1479.77,16,23,0,39,0.4103
4970,ICE Cubed,MI,USA,fim,1,1510.74,1631.79,1580.2,1708.02,134,125,0,259,0.5174
4972,BORUSAN ROBOTICS,All,Turkey,None,1,1503.0728000000001,1528.89,1484.6,1560.28,16,17,0,33,0.4848
4973,Gator Gears,CA,USA,None,1,1479.9856,1472.28,1459.85,1497.01,42,53,3,98,0.4439
4975,Team RobotISTs,All,Turkey,None,0,NULL,NULL,1430.14,1430.14,4,6,2,12,0.4167
4976,Revolt Robotics,ON,Canada,ont,1,1673.87,1733.32,1667.95,1791.76,188,112,4,304,0.625
4977,Iron Lion,All,Mexico,None,0,NULL,NULL,1472.39,1504.37,25,29,0,54,0.463
4978,Tiger Robotics,LA,USA,None,1,1400.8024,1404.22,1408.56,1435.68,23,35,0,58,0.3966
4979,DevilStorm Robotics,IL,USA,None,0,NULL,1480.94,1478.51,1518.4,25,38,0,63,0.3968
4980,Canine Crusaders,WA,USA,pnw,1,1644.1879999999999,1652.98,1600.68,1723.36,139,143,2,284,0.493
4981,Grifftechs,TX,USA,None,0,NULL,NULL,1462.43,1462.43,3,7,0,10,0.3
4982,Olympus Robotics,IN,USA,fin,1,1529.7703999999999,1581.62,1592.51,1670.22,112,103,7,222,0.5203
4983,IronBots,MI,USA,fim,1,1578.47,1585.32,1540.42,1634.9,89,106,4,199,0.4573
4984,Bullseye,CA,USA,None,1,1535.98,1590.12,1564.21,1705.05,78,75,1,154,0.5097
4985,elkSPLOSION,AZ,USA,None,0,NULL,1493.5,1488.08,1504.84,24,34,0,58,0.4138
4986,Iron Eagles,MN,USA,None,0,NULL,NULL,1440.56,1447.54,11,15,1,27,0.4259
4987,MegaRams,MA,USA,ne,1,1528.51,1514.64,1482,1577.83,51,90,3,144,0.3646
4988,Yooper Troopers,MI,USA,fim,1,1537.44,1522.94,1540.35,1594.17,100,98,2,200,0.505
4989,Jaguars,TN,USA,None,0,NULL,NULL,1420.04,1430.92,7,13,0,20,0.35
4990,Gryphon Robotics,CA,USA,None,1,1547.3088,1551.01,1499.89,1582.04,65,63,1,129,0.5078
4991,Horsepower,PA,USA,None,1,1552.98,1542.88,1541.54,1555.03,51,57,2,110,0.4727
4992,Sparbotics,ON,Canada,ont,1,1538.9895999999999,1524.51,1497.54,1578.55,85,106,1,192,0.4453
4993,Molten Steel,MN,USA,None,0,NULL,NULL,1422.78,1425.29,7,13,1,21,0.3571
4994,Kingston Robo-Cards,MI,USA,fim,1,1583.12,1586.84,1566.9,1648.66,104,116,3,223,0.4731
4995,Rockets,MI,USA,fim,0,NULL,NULL,1438.7,1458.76,19,32,0,51,0.3725
4996,RHS FIRST Robotics Enterprise: Team SPOT,NC,USA,None,0,NULL,NULL,1421.61,1452.75,9,14,0,23,0.3913
4997,The Golden Machine,CA,USA,None,0,NULL,NULL,1526.13,1526.13,8,12,0,20,0.4
4998,TESLA,MI,USA,fim,1,1510.27,1510.87,1484.18,1559.43,71,97,3,171,0.424
4999,Momentum,CA,USA,None,1,1446.19,1467.49,1469.22,1531.17,27,45,3,75,0.38
5000,Hammerheads,MA,USA,ne,1,1650.62,1657.49,1589.17,1706.84,103,93,1,197,0.5254
5001,Fast and Serious,OK,USA,None,0,NULL,1400.63,1426.8,1459.74,13,23,0,36,0.3611
5002,Dragon Robotics,TN,USA,None,1,1507.2736,1514.82,1524.25,1588.79,64,84,4,152,0.4342
5003,Topperbotics,WI,USA,None,1,1413.9768,1401.42,1416.6,1442.68,24,32,3,59,0.4322
5004,Gravity Loop,GA,USA,pch,0,NULL,NULL,1468.7,1525.96,26,34,0,60,0.4333
5005,RoboBucs,TN,USA,None,1,1430.4080000000001,1426.63,1423.56,1458.19,28,49,0,77,0.3636
5006,Apophis,AR,USA,None,1,1599.31,1630.93,1582.93,1682.41,102,117,2,221,0.4661
5007,Phantomechanics,FL,USA,None,0,NULL,NULL,1442.41,1442.41,3,9,0,12,0.25
5008,(robo)LIONS,MI,USA,fim,0,NULL,NULL,1436.24,1447.35,31,48,0,79,0.3924
5009,Techno Inventors of Puerto Rico,PR,USA,None,0,NULL,NULL,1326.91,1326.91,1,9,0,10,0.1
5010,Tiger Dynasty,IN,USA,fin,1,1552.19,1603.67,1567.39,1713.47,89,110,3,202,0.448
5012,Gryffingear,CA,USA,None,1,1525.14,1630.72,1596.02,1708.72,151,137,1,289,0.5242
5013,Trobots,MO,USA,None,1,1578.4,1579.79,1548.28,1635.25,74,57,4,135,0.563
5014,Wildcats,MI,USA,fim,0,NULL,NULL,1539.66,1544.16,33,41,1,75,0.4467
5015,SWAT Bots Robotics,AB,Canada,None,1,1625.48,1616.78,1585.33,1674.64,79,58,3,140,0.575
5016,Huntington Robotics,NY,USA,None,1,1509.42,1541.88,1514.42,1574.16,82,92,0,174,0.4713
5017,Pirates,MI,USA,fim,0,NULL,NULL,1481.79,1488.27,25,46,1,72,0.3542
5018,The Droids You're Looking For,FL,USA,None,0,NULL,NULL,1377.45,1377.45,0,11,1,12,0.0417
5019,Gearbox Heroes,WI,USA,None,1,1440.9784,1441.49,1466.66,1513.8,32,43,3,78,0.4295
5020,CavBOTS,SC,USA,None,0,NULL,1359.14,1408.12,1471.04,10,23,1,34,0.3088
5022,Rat Rod Robotics,TN,USA,None,1,1531.83,1542.35,1525.54,1586.35,65,62,1,128,0.5117
5023,Furious Disco Ninjas,CA,USA,None,0,NULL,NULL,1485.46,1501.22,10,11,0,21,0.4762
5024,Raider Robotics,ON,Canada,ont,1,1731.25,1653.58,1599.72,1731.25,135,110,2,247,0.5506
5025,Pacific Steel,CA,USA,None,1,1458.4,1488.08,1490.65,1539.85,56,70,1,127,0.4449
5026,Iron Panthers,CA,USA,None,1,1634.9472,1658.91,1564.55,1681.19,98,98,2,198,0.5
5027,Event Horizon,CA,USA,None,1,1358.9472,1335.82,1386.86,1447.98,30,52,0,82,0.3659
5028,Seacoast Robotics,FL,USA,None,0,NULL,NULL,1358.84,1358.84,4,6,0,10,0.4
5030,The Second Mouse,NY,USA,None,1,1567.3976,1607.59,1610.25,1643.81,112,82,3,197,0.5761
5031," Full Metal Mustangs",ON,Canada,ont,1,1485.59,1515.43,1514.86,1537.97,63,74,1,138,0.4601
5032,Falcons,ON,Canada,ont,1,1469.02,1501.73,1467.54,1547.95,66,85,3,154,0.4383
5033,Beavertronics,ON,Canada,ont,0,NULL,1436.27,1446.25,1464.85,26,51,2,79,0.3418
5034,River City Robotics,TN,USA,None,0,NULL,NULL,1425.4,1462.77,13,26,0,39,0.3333
5035,eNimkii,ON,Canada,None,0,NULL,NULL,1466.03,1481.72,8,14,0,22,0.3636
5036,The Robo Devils,ON,Canada,ont,1,1561.99,1632.54,1563.21,1701.53,119,96,4,219,0.5525
5038,MEGIDDO LIONS,All,Israel,isr,1,1537.31,1568.48,1554.19,1611.52,80,87,3,170,0.4794
5039,Irish Iron,ON,Canada,ont,1,1577.1648,1599.26,1530.99,1629.76,77,81,2,160,0.4875
5040,BoltBot,TN,USA,None,0,NULL,NULL,1452.99,1454.81,11,20,0,31,0.3548
5041,CyBears,IA,USA,None,1,1472.4736,1456.94,1453.83,1493.83,35,56,1,92,0.3859
5043,Challenger,AZ,USA,None,0,NULL,NULL,1378.49,1378.49,3,7,1,11,0.3182
5045,SpartaBot,TN,USA,None,1,1545.4928000000002,1554.94,1524.42,1576.2,55,65,5,125,0.46
5046,Jacked Up Jackets,MI,USA,fim,1,1653.5,1685.72,1669.81,1765.85,152,110,0,262,0.5802
5047,DV CONQUISTABOTS,TX,USA,fit,1,1412.28,1448.95,1437.22,1495.42,46,60,1,107,0.4346
5048,Spartronics,MI,USA,fim,1,1559.3152,1602.16,1603.02,1688,129,127,3,259,0.5039
5049,Minerbots,NV,USA,None,1,1380.8728,1375.85,1381.57,1445.07,21,48,1,70,0.3071
5050,Cow Town Robotics,MI,USA,fim,1,1763.1024000000002,1767.13,1654.81,1878.52,186,94,2,282,0.6631
5051,Fast Eddie Robotics,ON,Canada,None,0,NULL,NULL,1466.95,1472.17,10,10,0,20,0.5
5052,The RoboLobos,TX,USA,fit,1,1549.56,1545.69,1509.98,1584.01,71,74,2,147,0.4898
5053,Lakers,MI,USA,fim,1,1618.72,1657,1616.79,1706.75,190,128,1,319,0.5972
5055,robodogs,LA,USA,None,0,NULL,NULL,1301.27,1301.27,1,9,0,10,0.1
5056,MegaHurtz Robotics,MI,USA,fim,1,1620.71,1563.24,1532.76,1620.71,82,97,1,180,0.4583
5057,RoboBusters,TX,USA,fit,1,1479.1728,1471.08,1500.22,1565.7,54,53,3,110,0.5045
5058,CGLA Mustang Innovators,TN,USA,None,1,1416.6304,1423.24,1423.24,1444.71,11,20,0,31,0.3548
5059,The Midnight Cicadas,AZ,USA,None,1,1521.1768,1506.12,1486.81,1545.81,60,68,1,129,0.469
5060,KnighTech,MO,USA,None,1,1440.8032,1434.88,1436.08,1449.28,17,37,1,55,0.3182
5063,BuzzBots,SC,USA,None,1,1374.06,1391.88,1425.4,1504.46,23,39,0,62,0.371
5064,Opcom,AB,Canada,None,0,NULL,NULL,1461.7,1519.89,12,26,0,38,0.3158
